date,evening_peak_demand_nr_mw,evening_peak_demand_wr_mw,evening_peak_demand_sr_mw,evening_peak_demand_er_mw,evening_peak_demand_ner_mw,evening_peak_demand_total_mw,peak_shortage_nr_mw,peak_shortage_wr_mw,peak_shortage_sr_mw,peak_shortage_er_mw,peak_shortage_ner_mw,peak_shortage_total_mw,energy_met_nr_mu,energy_met_wr_mu,energy_met_sr_mu,energy_met_er_mu,energy_met_ner_mu,energy_met_total_mu,hydro_gen_nr_mu,hydro_gen_wr_mu,hydro_gen_sr_mu,hydro_gen_er_mu,hydro_gen_ner_mu,hydro_gen_total_mu,wind_gen_nr_mu,wind_gen_wr_mu,wind_gen_sr_mu,wind_gen_er_mu,wind_gen_ner_mu,wind_gen_total_mu,solar_gen_nr_mu,solar_gen_wr_mu,solar_gen_sr_mu,solar_gen_er_mu,solar_gen_ner_mu,solar_gen_total_mu,energy_shortage_nr_mu,energy_shortage_wr_mu,energy_shortage_sr_mu,energy_shortage_er_mu,energy_shortage_ner_mu,energy_shortage_total_mu,freq_fvi,freq_pct_below_497,freq_pct_497_498,freq_pct_498_499,freq_pct_below_499,freq_pct_499_5005,freq_pct_above_5005,gen_coal_mu,gen_lignite_mu,gen_hydro_mu,gen_nuclear_mu,gen_gas_mu,gen_res_mu,gen_total_mu,share_res_pct,share_nonfossil_pct,outage_central_mw,outage_state_mw,outage_total_mw,ie_actual_nr_mu,ie_actual_wr_mu,ie_actual_sr_mu,ie_actual_er_mu,ie_actual_ner_mu,trans_bhutan_mu,trans_nepal_mu,trans_bangladesh_mu,max_demand_met_nr_mw,max_demand_met_wr_mw,max_demand_met_sr_mw,max_demand_met_er_mw,max_demand_met_ner_mw,max_demand_met_total_mw
2020-01-12,47292.0,47495.0,39669.0,18244.0,2428.0,155128.0,578.0,0.0,0.0,0.0,30.0,608.0,967.0,1120.0,982.0,346.0,42.0,3457.0,109.0,51.0,75.0,30.0,7.0,273.0,24.0,57.0,47.0,,,128.0,26.19,23.0,87.37,1.45,0.01,138.0,12.4,0.0,0.0,0.0,0.7,13.2,0.04,0.0,0.1,5.08,5.19,70.21,24.61,2619.0,76.0,273.0,98.0,107.0,355.0,3528.0,10.07,20.59,29963.0,38922.0,68884.0,239.7,-271.2,96.7,-74.9,3.4,4.3,-8.9,-8.8,,,,,,
2020-01-13,45280.0,46041.0,37054.0,17673.0,2358.0,148406.0,576.0,0.0,0.0,0.0,40.0,616.0,932.0,1114.0,937.0,341.0,40.0,3364.0,109.0,40.0,65.0,34.0,7.0,256.0,20.0,22.0,41.0,,,82.0,22.98,21.9,90.81,1.47,0.03,137.0,11.2,0.1,0.0,0.0,1.0,12.3,0.033,0.0,0.21,4.85,5.06,79.24,15.71,2607.0,74.0,256.0,92.0,103.0,301.0,3433.0,8.77,18.9,31144.0,40442.0,71586.0,202.5,-202.2,84.8,-89.0,3.5,5.3,-10.3,-9.8,,,,,,
2020-01-14,45698.0,47390.0,39455.0,18018.0,2427.0,152988.0,287.0,0.0,0.0,0.0,32.0,319.0,920.0,1133.0,975.0,351.0,41.0,3421.0,119.0,54.0,81.0,36.0,7.0,297.0,11.0,35.0,12.0,,,59.0,13.39,19.1,93.97,1.99,0.03,128.0,8.0,0.0,0.0,0.0,1.5,9.5,0.037,0.0,0.3,5.51,5.81,75.21,18.98,2666.0,81.0,297.0,92.0,99.0,272.0,3508.0,7.74,18.84,30202.0,40462.0,70664.0,192.6,-219.4,109.1,-85.7,4.4,4.2,-10.6,-10.2,,,,,,
2020-01-16,46632.0,43835.0,33512.0,17939.0,2275.0,144193.0,571.0,0.0,0.0,0.0,18.0,589.0,950.0,1069.0,893.0,351.0,39.0,3301.0,126.0,42.0,62.0,32.0,7.0,269.0,20.0,37.0,37.0,,,94.0,31.28,20.4,97.28,1.37,0.04,150.0,10.4,0.0,0.0,0.0,1.5,11.9,0.028,0.0,0.0,2.04,2.04,76.16,21.81,2510.0,77.0,269.0,108.0,94.0,328.0,3386.0,9.68,20.82,31786.0,43576.0,75362.0,203.0,-234.4,97.9,-72.8,3.5,4.0,-8.6,-9.9,,,,,,
2020-01-17,67056.0,46603.0,35476.0,18344.0,2384.0,169863.0,1240.0,0.0,0.0,0.0,11.0,1251.0,907.0,1083.0,884.0,347.0,40.0,3261.0,124.0,40.0,74.0,30.0,7.0,276.0,15.0,51.0,22.0,,,88.0,24.91,21.6,96.22,1.35,0.02,144.0,10.0,0.0,0.0,0.0,1.2,11.2,0.042,0.0,0.27,8.09,8.36,72.06,19.58,2469.0,79.0,276.0,92.0,95.0,321.0,3331.0,9.63,20.66,30676.0,42651.0,73326.0,201.6,-245.4,112.9,-66.6,3.7,4.1,-8.3,-7.8,,,,,,
2020-01-18,47543.0,46662.0,38222.0,18203.0,2396.0,153026.0,631.0,0.0,0.0,0.0,29.0,660.0,927.0,1099.0,934.0,348.0,40.0,3349.0,126.0,39.0,86.0,32.0,7.0,290.0,2.0,28.0,23.0,,,54.0,30.25,23.0,91.3,1.35,0.05,146.0,12.8,0.0,0.0,0.0,1.2,14.1,0.043,0.0,1.17,9.14,10.31,76.48,13.21,2568.0,83.0,290.0,89.0,104.0,277.0,3412.0,8.11,19.24,29713.0,42153.0,71866.0,225.3,-264.6,133.9,-99.9,3.4,3.9,-6.7,-7.2,,,,,,
2020-01-19,46170.0,47056.0,37363.0,17517.0,2412.0,150518.0,605.0,0.0,0.0,0.0,27.0,632.0,945.0,1097.0,948.0,346.0,41.0,3377.0,132.0,39.0,76.0,33.0,7.0,287.0,5.0,39.0,34.0,,,78.0,32.38,24.1,80.43,1.12,0.05,138.0,12.3,0.0,0.0,0.0,1.2,13.5,0.029,0.0,0.0,2.67,2.67,77.86,19.47,2591.0,81.0,287.0,97.0,102.0,295.0,3453.0,8.56,19.67,29145.0,43292.0,72437.0,223.2,-256.3,140.0,-115.6,4.7,4.0,-6.4,-8.7,,,,,,
2020-01-20,43761.0,45143.0,35787.0,17544.0,2350.0,144585.0,541.0,0.0,0.0,0.0,52.0,593.0,911.0,1088.0,892.0,340.0,41.0,3270.0,128.0,42.0,64.0,27.0,7.0,269.0,12.0,81.0,23.0,,,115.0,31.94,21.8,80.31,1.06,0.03,135.0,12.9,0.0,0.0,0.0,1.3,14.2,0.033,0.0,0.0,4.22,4.22,74.44,21.33,2445.0,80.0,269.0,92.0,97.0,334.0,3317.0,10.07,20.94,30733.0,43155.0,73888.0,208.1,-265.1,142.6,-95.1,4.5,4.6,-8.3,-10.2,,,,,,
2020-01-21,48526.0,47898.0,39737.0,18105.0,2439.0,156705.0,640.0,0.0,0.0,0.0,28.0,668.0,952.0,1128.0,986.0,351.0,41.0,3459.0,132.0,45.0,86.0,37.0,7.0,309.0,6.0,47.0,38.0,,,90.0,23.1,24.2,86.88,1.52,0.03,136.0,13.3,0.0,0.0,0.0,0.9,14.2,0.035,0.0,0.24,6.0,6.24,75.53,18.23,2605.0,86.0,309.0,83.0,111.0,312.0,3505.0,8.9,20.07,30594.0,40498.0,71092.0,227.8,-256.0,126.2,-104.9,3.5,4.8,-9.3,-10.1,,,,,,
2020-01-22,48291.0,48458.0,40218.0,18582.0,2435.0,157984.0,600.0,0.0,0.0,0.0,38.0,638.0,965.0,1151.0,1008.0,362.0,41.0,3527.0,129.0,47.0,84.0,36.0,6.0,301.0,13.0,32.0,58.0,,,102.0,32.69,23.4,93.14,1.47,0.03,151.0,12.4,0.0,0.0,0.0,0.8,13.2,0.035,0.0,0.31,3.78,4.1,69.86,26.04,2656.0,84.0,301.0,89.0,114.0,334.0,3578.0,9.34,20.25,28079.0,40062.0,68141.0,218.9,-249.8,122.8,-97.8,5.2,4.3,-10.3,-9.8,,,,,,
2020-01-23,47466.0,47951.0,40671.0,19092.0,2422.0,157602.0,623.0,0.0,0.0,0.0,27.0,650.0,965.0,1150.0,1013.0,362.0,43.0,3534.0,130.0,37.0,77.0,34.0,6.0,283.0,37.0,86.0,73.0,,,197.0,34.4,24.5,89.64,1.39,0.03,150.0,12.1,0.0,0.0,0.0,0.4,12.5,0.029,0.0,0.0,0.32,0.32,69.09,30.59,2570.0,80.0,283.0,96.0,105.0,447.0,3581.0,12.47,23.06,28509.0,39070.0,67579.0,204.5,-247.5,119.8,-83.0,9.7,3.1,-10.3,-9.7,,,,,,
2020-01-24,48119.0,48758.0,40765.0,18623.0,2430.0,158695.0,568.0,0.0,0.0,0.0,42.0,610.0,950.0,1168.0,1022.0,362.0,42.0,3544.0,128.0,40.0,85.0,32.0,6.0,291.0,20.0,89.0,64.0,,,173.0,36.61,25.2,77.67,1.45,0.03,141.0,12.1,0.0,0.0,0.0,0.6,12.8,0.037,0.0,0.35,5.65,6.0,72.51,21.49,2595.0,86.0,291.0,96.0,100.0,420.0,3588.0,11.69,22.49,29886.0,39478.0,69364.0,203.7,-261.9,126.0,-82.3,10.3,3.1,-9.8,-10.0,,,,,,
2020-01-25,47966.0,49409.0,40346.0,18282.0,2461.0,158464.0,620.0,0.0,0.0,0.0,26.0,646.0,968.0,1184.0,1018.0,364.0,42.0,3576.0,127.0,49.0,90.0,34.0,6.0,306.0,6.0,45.0,52.0,,,102.0,38.65,26.9,90.83,1.5,0.03,158.0,11.9,0.0,0.0,0.0,0.7,12.6,0.035,0.0,0.0,7.5,7.5,79.5,13.0,2685.0,85.0,306.0,97.0,103.0,348.0,3623.0,9.61,20.73,30316.0,39538.0,69854.0,215.4,-257.2,119.6,-97.4,10.5,3.2,-10.4,-7.4,,,,,,
2020-01-26,47883.0,49655.0,41165.0,18286.0,2449.0,159438.0,572.0,0.0,0.0,0.0,29.0,601.0,972.0,1185.0,1006.0,362.0,43.0,3567.0,132.0,49.0,93.0,34.0,5.0,314.0,4.0,15.0,30.0,,,49.0,35.97,23.9,89.48,1.52,0.04,151.0,13.5,0.0,0.0,0.0,0.6,14.1,0.039,0.0,0.32,9.66,9.99,76.46,13.55,2692.0,89.0,314.0,97.0,111.0,277.0,3581.0,7.75,19.21,30954.0,39011.0,69965.0,208.9,-230.0,121.6,-114.8,9.6,3.3,-9.5,-9.0,,,,,,
2020-01-27,41153.0,43709.0,36467.0,17964.0,2284.0,141577.0,547.0,0.0,0.0,0.0,24.0,571.0,904.0,1105.0,943.0,353.0,41.0,3347.0,125.0,41.0,77.0,27.0,5.0,274.0,3.0,13.0,22.0,,,38.0,36.73,26.0,89.05,1.91,0.04,154.0,0.0,0.0,0.0,0.0,0.8,0.8,0.042,0.05,0.41,5.84,6.3,75.82,17.88,2569.0,85.0,274.0,94.0,97.0,270.0,3389.0,7.96,18.83,31094.0,38738.0,69832.0,183.1,-227.0,119.2,-89.4,9.3,3.1,-6.9,-10.3,,,,,,
2020-01-28,46236.0,49012.0,41258.0,18929.0,2457.0,157892.0,692.0,0.0,0.0,0.0,51.0,743.0,943.0,1164.0,1002.0,357.0,42.0,3507.0,124.0,45.0,85.0,36.0,5.0,295.0,15.0,46.0,26.0,,,87.0,25.5,22.5,89.84,1.44,0.04,139.0,12.2,0.0,0.0,0.0,0.7,12.9,0.04,0.0,0.41,7.23,7.64,73.5,18.87,2683.0,82.0,295.0,96.0,103.0,305.0,3565.0,8.57,19.52,30400.0,37898.0,68298.0,202.2,-236.7,131.1,-104.2,8.8,4.2,-10.9,-10.4,,,,,,
2020-01-29,46223.0,48775.0,41720.0,18992.0,2495.0,158205.0,601.0,0.0,75.0,0.0,24.0,700.0,926.0,1185.0,1028.0,366.0,43.0,3548.0,125.0,40.0,94.0,35.0,5.0,298.0,12.0,65.0,23.0,,,100.0,31.93,23.1,78.95,1.56,0.03,136.0,12.6,0.0,0.4,0.0,0.7,13.7,0.036,0.0,0.06,7.71,7.77,76.68,15.56,2711.0,78.0,298.0,97.0,104.0,312.0,3599.0,8.66,19.63,30020.0,38315.0,68335.0,192.4,-251.1,144.0,-93.7,7.5,3.6,-11.5,-10.3,,,,,,
2020-01-30,45376.0,48321.0,41823.0,18525.0,2473.0,156518.0,560.0,0.0,0.0,0.0,31.0,591.0,932.0,1175.0,1032.0,353.0,43.0,3534.0,131.0,49.0,89.0,34.0,5.0,307.0,2.0,26.0,19.0,,,47.0,34.53,25.1,77.79,1.34,0.03,139.0,12.0,0.1,0.0,0.0,0.6,12.7,0.032,0.0,0.0,5.32,5.32,77.09,17.58,2744.0,83.0,307.0,97.0,100.0,266.0,3597.0,7.4,18.64,30893.0,37923.0,68816.0,197.2,-252.7,150.2,-108.3,7.9,4.1,-10.3,-10.4,,,,,,
2020-01-31,46527.0,48581.0,42411.0,18472.0,2403.0,158394.0,592.0,0.0,0.0,0.0,47.0,639.0,938.0,1165.0,1040.0,367.0,43.0,3553.0,132.0,43.0,98.0,34.0,5.0,312.0,13.0,26.0,18.0,,,57.0,37.11,26.7,95.66,1.14,0.2,161.0,10.9,0.0,0.0,0.0,1.1,12.0,0.031,0.0,0.1,5.46,5.57,81.79,12.64,2732.0,89.0,312.0,97.0,105.0,289.0,3623.0,7.97,19.25,32345.0,37591.0,69936.0,194.7,-255.6,150.4,-99.1,8.1,2.8,-10.0,-10.4,,,,,,
2020-02-01,47320.0,47529.0,42519.0,17873.0,2423.0,157664.0,614.0,0.0,0.0,0.0,28.0,642.0,963.0,1164.0,1052.0,361.0,41.0,3580.0,129.0,45.0,93.0,33.0,5.0,305.0,10.0,33.0,19.0,,,62.0,38.36,27.0,95.62,1.55,0.2,163.0,12.9,0.0,0.0,0.0,1.2,14.1,0.031,0.0,0.0,4.41,4.41,79.43,16.16,2744.0,91.0,305.0,97.0,102.0,299.0,3638.0,8.21,19.26,29718.0,38206.0,67924.0,211.7,-270.0,145.1,-95.6,6.9,2.7,-10.6,-7.5,,,,,,
2020-02-02,46495.0,47849.0,41290.0,17755.0,2445.0,155834.0,651.0,0.0,0.0,0.0,26.0,677.0,950.0,1154.0,1021.0,356.0,42.0,3524.0,126.0,40.0,78.0,30.0,5.0,279.0,6.0,60.0,34.0,,,100.0,37.34,27.3,90.08,1.54,0.04,156.0,14.0,0.0,0.0,0.0,0.5,14.5,0.033,0.0,0.0,3.41,3.41,75.29,21.3,2663.0,92.0,279.0,96.0,102.0,337.0,3571.0,9.45,19.98,30431.0,40111.0,70542.0,231.9,-296.7,133.0,-79.5,7.4,3.1,-7.6,-9.7,,,,,,
2020-02-03,44228.0,46417.0,38725.0,17062.0,2320.0,148752.0,625.0,0.0,0.0,0.0,34.0,659.0,926.0,1138.0,962.0,356.0,41.0,3421.0,123.0,40.0,69.0,24.0,5.0,260.0,17.0,88.0,43.0,,,148.0,39.0,26.4,77.19,1.55,0.03,144.0,12.8,0.0,0.0,0.0,0.5,13.3,0.045,0.0,0.0,5.07,5.07,69.4,25.53,2544.0,83.0,260.0,97.0,102.0,378.0,3464.0,10.92,21.23,32295.0,40619.0,72914.0,202.0,-272.1,124.3,-60.9,5.5,2.5,-10.1,-11.6,,,,,,
2020-02-04,47975.0,49234.0,42415.0,18407.0,2463.0,160494.0,539.0,0.0,0.0,0.0,20.0,559.0,959.0,1183.0,1006.0,359.0,41.0,3548.0,121.0,62.0,84.0,30.0,5.0,301.0,8.0,51.0,33.0,,,92.0,39.48,24.1,85.81,1.54,0.05,151.0,13.8,0.0,0.0,0.0,0.7,14.5,0.067,0.0,3.09,14.17,17.26,72.71,10.03,2654.0,85.0,301.0,96.0,113.0,329.0,3577.0,9.18,20.28,32025.0,37564.0,69588.0,211.7,-254.6,114.3,-73.7,3.5,1.9,-10.7,-11.4,,,,,,
2020-02-05,47447.0,48660.0,41794.0,18300.0,2438.0,158639.0,534.0,0.0,0.0,0.0,20.0,554.0,983.0,1182.0,1023.0,361.0,41.0,3590.0,128.0,50.0,80.0,29.0,4.0,292.0,13.0,33.0,34.0,,,80.0,32.11,25.2,85.57,1.42,0.04,144.0,12.8,0.0,0.0,0.0,0.6,13.5,0.064,0.16,2.31,13.32,15.8,73.4,10.8,2757.0,81.0,292.0,96.0,111.0,304.0,3642.0,8.36,19.02,30516.0,38557.0,69073.0,236.3,-266.8,134.2,-107.2,2.4,1.7,-10.8,-10.9,,,,,,
2020-02-06,48072.0,48888.0,41918.0,18179.0,2443.0,159500.0,582.0,0.0,0.0,0.0,40.0,622.0,989.0,1175.0,1047.0,357.0,42.0,3609.0,125.0,38.0,85.0,38.0,5.0,291.0,24.0,33.0,29.0,,,86.0,35.83,25.6,85.32,1.49,0.04,148.0,12.8,0.0,0.0,0.0,0.6,13.4,0.04,0.12,0.47,5.53,6.12,74.46,19.42,2767.0,78.0,291.0,97.0,112.0,314.0,3660.0,8.58,19.19,28853.0,38960.0,67813.0,229.3,-250.4,125.6,-107.5,5.6,1.9,-10.7,-11.3,,,,,,
2020-02-07,47595.0,48590.0,43633.0,18638.0,2458.0,160914.0,543.0,0.0,0.0,0.0,48.0,591.0,993.0,1185.0,1051.0,360.0,42.0,3632.0,126.0,44.0,89.0,35.0,5.0,299.0,3.0,57.0,26.0,,,86.0,39.64,25.6,92.15,1.52,0.05,159.0,13.5,0.0,0.0,0.0,0.8,14.2,0.037,0.0,0.0,6.52,6.52,75.76,17.72,2797.0,80.0,299.0,97.0,107.0,318.0,3698.0,8.61,19.31,29778.0,38872.0,68650.0,225.1,-281.3,150.3,-100.4,5.4,1.8,-11.5,-11.6,,,,,,
2020-02-08,48077.0,47958.0,41389.0,18810.0,2413.0,158647.0,627.0,0.0,0.0,0.0,43.0,670.0,1004.0,1171.0,1051.0,368.0,42.0,3636.0,125.0,43.0,90.0,34.0,5.0,298.0,11.0,48.0,28.0,,,87.0,38.53,25.3,85.95,1.35,0.04,151.0,14.6,0.0,0.0,0.0,0.6,15.2,0.04,0.0,0.34,6.69,7.03,72.92,20.06,2802.0,87.0,298.0,91.0,114.0,311.0,3702.0,8.39,18.88,30276.0,38746.0,69022.0,233.8,-295.1,163.0,-103.7,4.0,1.7,-11.2,-7.5,,,,,,
2020-02-09,47681.0,48184.0,40929.0,18738.0,2406.0,157938.0,632.0,0.0,0.0,0.0,46.0,678.0,988.0,1164.0,1034.0,370.0,42.0,3596.0,125.0,37.0,88.0,31.0,5.0,286.0,20.0,86.0,20.0,,,126.0,39.83,25.6,69.62,1.32,0.03,136.0,13.6,0.0,0.0,0.0,0.6,14.2,0.041,0.0,0.51,6.93,7.44,72.69,19.87,2717.0,96.0,286.0,88.0,112.0,351.0,3650.0,9.61,19.86,30133.0,40798.0,70930.0,219.7,-313.3,171.0,-84.4,4.6,1.5,-10.0,-11.0,,,,,,
2020-02-10,43924.0,45532.0,38522.0,17884.0,2291.0,148153.0,630.0,0.0,0.0,0.0,47.0,677.0,963.0,1116.0,958.0,363.0,39.0,3439.0,123.0,36.0,68.0,29.0,9.0,264.0,13.0,87.0,27.0,,,127.0,38.32,27.7,76.14,1.49,0.04,144.0,10.5,0.0,0.0,0.0,0.7,11.2,0.041,0.0,0.08,4.49,4.57,71.03,24.4,2601.0,93.0,264.0,84.0,108.0,348.0,3499.0,9.96,19.91,29233.0,42546.0,71778.0,214.6,-288.1,136.9,-65.6,2.7,0.3,-10.5,-12.9,,,,,,
2020-02-11,48741.0,48880.0,42783.0,18321.0,2410.0,161135.0,644.0,0.0,0.0,0.0,30.0,674.0,984.0,1166.0,990.0,371.0,41.0,3552.0,122.0,43.0,67.0,32.0,5.0,269.0,9.0,74.0,59.0,,,142.0,38.38,25.5,73.32,1.54,0.04,139.0,10.9,0.0,0.0,0.0,0.7,11.7,0.037,0.0,0.08,2.57,2.65,67.74,29.61,2680.0,92.0,269.0,89.0,115.0,365.0,3611.0,10.12,20.04,27054.0,41244.0,68298.0,235.1,-280.4,115.0,-71.6,8.4,2.4,-10.8,-12.9,,,,,,
2020-02-12,48122.0,50202.0,41866.0,18321.0,2450.0,160961.0,638.0,0.0,0.0,0.0,31.0,669.0,1004.0,1206.0,1022.0,372.0,42.0,3645.0,129.0,50.0,72.0,37.0,3.0,292.0,18.0,65.0,73.0,,,156.0,37.63,24.3,76.1,1.56,0.04,140.0,12.5,0.0,0.0,0.0,0.6,13.1,0.039,0.0,0.0,6.41,6.41,70.56,23.03,2724.0,98.0,292.0,98.0,114.0,384.0,3710.0,10.34,20.86,26321.0,40561.0,66882.0,237.0,-281.1,118.3,-87.0,9.9,2.0,-11.1,-12.7,,,,,,
2020-02-13,47583.0,49786.0,41743.0,17856.0,2435.0,159403.0,565.0,0.0,0.0,0.0,21.0,586.0,1001.0,1216.0,1037.0,371.0,42.0,3666.0,132.0,53.0,82.0,31.0,3.0,301.0,21.0,54.0,70.0,,,145.0,37.27,24.7,78.94,1.55,0.04,142.0,14.7,0.0,0.0,0.0,0.7,15.3,0.04,0.0,0.24,7.14,7.38,74.34,18.28,2759.0,96.0,301.0,84.0,115.0,376.0,3730.0,10.08,20.37,27696.0,40211.0,67907.0,234.2,-268.4,120.0,-98.3,9.2,1.7,-10.9,-12.5,,,,,,
2020-02-14,46992.0,50099.0,42259.0,18042.0,2411.0,159803.0,639.0,0.0,0.0,0.0,34.0,673.0,981.0,1226.0,1053.0,369.0,43.0,3671.0,125.0,45.0,86.0,29.0,3.0,287.0,17.0,26.0,41.0,,,84.0,37.86,25.9,88.89,1.48,0.04,154.0,11.6,0.0,0.0,0.0,0.7,12.2,0.047,0.0,1.26,9.32,10.58,76.0,13.43,2836.0,96.0,287.0,80.0,123.0,321.0,3743.0,8.58,18.38,27929.0,40261.0,68190.0,229.0,-265.3,132.2,-110.9,9.5,1.8,-11.2,-12.5,,,,,,
2020-02-17,44094.0,47805.0,40248.0,17798.0,2323.0,152268.0,611.0,0.0,0.0,0.0,34.0,645.0,961.0,1191.0,1026.0,354.0,40.0,3571.0,129.0,37.0,66.0,30.0,3.0,265.0,2.0,35.0,45.0,,,81.0,42.69,27.3,102.14,1.54,0.04,174.0,12.7,0.0,0.0,0.0,0.7,13.5,0.035,0.0,0.38,2.84,3.22,75.08,21.7,2754.0,82.0,265.0,93.0,116.0,330.0,3641.0,9.07,18.91,26086.0,39681.0,65766.0,216.4,-254.8,127.6,-100.6,9.3,2.1,-10.3,-13.3,,,,,,
2020-02-18,46808.0,50724.0,44155.0,18168.0,2422.0,162277.0,1094.0,0.0,0.0,0.0,44.0,1138.0,984.0,1239.0,1076.0,358.0,42.0,3699.0,139.0,43.0,77.0,35.0,3.0,296.0,3.0,52.0,52.0,,,106.0,42.47,28.6,103.62,1.52,0.03,176.0,10.4,0.0,0.0,0.0,0.6,11.0,0.032,0.0,0.51,3.31,3.82,77.73,18.45,2798.0,90.0,296.0,94.0,126.0,362.0,3766.0,9.62,19.99,25705.0,38326.0,64031.0,226.2,-261.5,144.8,-116.2,10.7,2.0,-10.3,-13.3,,,,,,
2020-02-19,46817.0,50508.0,44958.0,18377.0,2419.0,163079.0,565.0,0.0,0.0,0.0,53.0,618.0,995.0,1253.0,1096.0,361.0,41.0,3745.0,140.0,41.0,86.0,35.0,3.0,305.0,5.0,25.0,40.0,,,71.0,42.35,28.7,103.03,0.89,0.03,175.0,10.1,0.0,0.0,0.0,0.6,10.7,0.043,0.0,0.9,7.7,8.6,78.31,13.09,2875.0,93.0,305.0,100.0,137.0,317.0,3827.0,8.29,18.87,25675.0,38341.0,64016.0,216.9,-255.3,152.4,-123.7,8.1,3.4,-10.8,-13.2,,,,,,
2020-02-20,45229.0,51366.0,44640.0,18160.0,2434.0,161829.0,556.0,0.0,0.0,0.0,32.0,588.0,985.0,1261.0,1106.0,364.0,41.0,3757.0,143.0,42.0,89.0,35.0,5.0,314.0,21.0,19.0,46.0,,,86.0,35.44,25.5,102.83,1.55,0.03,165.0,12.4,0.0,0.0,0.0,0.9,13.3,0.042,0.0,0.8,5.28,6.08,73.74,20.19,2869.0,92.0,314.0,99.0,129.0,326.0,3829.0,8.5,19.28,27059.0,39282.0,66340.0,216.3,-258.3,152.1,-122.7,14.0,1.1,-10.9,-13.3,,,,,,
2020-02-21,44148.0,51676.0,44950.0,17977.0,2411.0,161162.0,363.0,0.0,0.0,0.0,25.0,388.0,942.0,1272.0,1096.0,368.0,41.0,3718.0,137.0,47.0,90.0,33.0,6.0,313.0,39.0,33.0,76.0,,,148.0,33.85,27.2,102.03,1.36,0.01,164.0,8.7,0.0,0.0,0.0,0.7,9.3,0.038,0.0,0.0,6.28,6.28,69.13,24.58,2770.0,92.0,313.0,100.0,128.0,386.0,3789.0,10.18,21.07,29164.0,39572.0,68735.0,196.8,-254.2,135.3,-96.2,15.8,1.7,-9.2,-13.2,,,,,,
2020-02-22,43079.0,48202.0,48365.0,18259.0,2317.0,160222.0,600.0,0.0,0.0,0.0,55.0,655.0,873.0,1225.0,1089.0,370.0,41.0,3599.0,133.0,43.0,88.0,27.0,4.0,294.0,21.0,59.0,69.0,,,148.0,34.88,26.0,95.69,1.35,0.02,158.0,11.9,0.0,0.0,0.0,1.0,12.8,0.043,0.01,0.63,6.78,7.42,76.23,16.35,2672.0,94.0,294.0,100.0,114.0,388.0,3663.0,10.59,21.36,25823.0,41849.0,67671.0,155.4,-256.5,166.2,-90.0,16.1,1.7,-10.3,-8.0,,,,,,
2020-02-23,42953.0,49887.0,48656.0,17605.0,2366.0,161467.0,530.0,0.0,0.0,0.0,39.0,569.0,903.0,1230.0,1084.0,352.0,41.0,3609.0,132.0,38.0,81.0,34.0,4.0,288.0,22.0,64.0,73.0,,,159.0,36.5,27.4,96.22,1.17,0.02,161.0,13.0,0.0,0.0,0.0,0.7,13.7,0.04,0.0,0.08,7.05,7.13,71.72,21.15,2669.0,98.0,288.0,101.0,113.0,400.0,3670.0,10.91,21.51,27214.0,44691.0,71904.0,196.5,-261.9,146.7,-98.5,15.9,1.8,-9.9,-14.3,,,,,,
2020-02-24,40900.0,47257.0,42281.0,16869.0,2326.0,149633.0,591.0,0.0,0.0,0.0,26.0,617.0,882.0,1203.0,1040.0,344.0,38.0,3506.0,132.0,37.0,84.0,28.0,4.0,286.0,15.0,50.0,68.0,,,133.0,35.53,26.6,100.84,1.42,0.02,164.0,10.7,0.0,0.0,0.0,0.3,10.9,0.038,0.0,0.0,5.16,5.16,74.98,19.86,2618.0,90.0,286.0,101.0,107.0,366.0,3566.0,10.26,21.09,25666.0,44181.0,69846.0,195.2,-251.8,139.7,-97.9,13.6,2.1,-10.7,-14.5,,,,,,
2020-02-25,43810.0,49793.0,50436.0,17297.0,2295.0,163631.0,589.0,0.0,0.0,0.0,23.0,612.0,923.0,1227.0,1090.0,339.0,39.0,3617.0,130.0,47.0,111.0,30.0,4.0,322.0,5.0,39.0,49.0,,,93.0,35.07,26.3,90.44,1.55,0.02,153.0,11.1,0.0,0.0,0.0,0.3,11.4,0.047,0.0,0.94,8.89,9.83,73.96,16.22,2744.0,90.0,322.0,100.0,122.0,318.0,3696.0,8.6,20.03,26770.0,43542.0,70311.0,204.2,-274.7,168.0,-111.9,14.6,2.2,-10.3,-14.6,,,,,,
2020-02-26,44540.0,49238.0,44829.0,15135.0,2319.0,156061.0,622.0,0.0,0.0,0.0,49.0,671.0,933.0,1214.0,1114.0,332.0,41.0,3634.0,133.0,43.0,114.0,24.0,5.0,318.0,2.0,29.0,30.0,,,62.0,37.73,28.1,85.03,1.07,0.02,152.0,10.3,0.0,0.0,0.0,0.7,11.0,0.049,0.0,0.9,9.12,10.02,72.75,17.22,2770.0,94.0,318.0,100.0,124.0,286.0,3693.0,7.74,19.08,25969.0,42381.0,68350.0,207.4,-286.3,182.4,-129.5,14.7,1.8,-9.0,-14.6,,,,,,
