date,evening_peak_demand_nr_mw,evening_peak_demand_wr_mw,evening_peak_demand_sr_mw,evening_peak_demand_er_mw,evening_peak_demand_ner_mw,evening_peak_demand_total_mw,peak_shortage_nr_mw,peak_shortage_wr_mw,peak_shortage_sr_mw,peak_shortage_er_mw,peak_shortage_ner_mw,peak_shortage_total_mw,energy_met_nr_mu,energy_met_wr_mu,energy_met_sr_mu,energy_met_er_mu,energy_met_ner_mu,energy_met_total_mu,hydro_gen_nr_mu,hydro_gen_wr_mu,hydro_gen_sr_mu,hydro_gen_er_mu,hydro_gen_ner_mu,hydro_gen_total_mu,wind_gen_nr_mu,wind_gen_wr_mu,wind_gen_sr_mu,wind_gen_er_mu,wind_gen_ner_mu,wind_gen_total_mu,solar_gen_nr_mu,solar_gen_wr_mu,solar_gen_sr_mu,solar_gen_er_mu,solar_gen_ner_mu,solar_gen_total_mu,energy_shortage_nr_mu,energy_shortage_wr_mu,energy_shortage_sr_mu,energy_shortage_er_mu,energy_shortage_ner_mu,energy_shortage_total_mu,freq_fvi,freq_pct_below_497,freq_pct_497_498,freq_pct_498_499,freq_pct_below_499,freq_pct_499_5005,freq_pct_above_5005,gen_coal_mu,gen_lignite_mu,gen_hydro_mu,gen_nuclear_mu,gen_gas_mu,gen_res_mu,gen_total_mu,share_res_pct,share_nonfossil_pct,outage_central_nr_mw,outage_central_wr_mw,outage_central_sr_mw,outage_central_er_mw,outage_central_ner_mw,outage_central_total_mw,outage_state_nr_mw,outage_state_wr_mw,outage_state_sr_mw,outage_state_er_mw,outage_state_ner_mw,outage_state_total_mw,outage_total_nr_mw,outage_total_wr_mw,outage_total_sr_mw,outage_total_er_mw,outage_total_ner_mw,outage_total_total_mw,ie_schedule_nr_mu,ie_schedule_wr_mu,ie_schedule_sr_mu,ie_schedule_er_mu,ie_schedule_ner_mu,ie_schedule_total_mu,ie_actual_nr_mu,ie_actual_wr_mu,ie_actual_sr_mu,ie_actual_er_mu,ie_actual_ner_mu,ie_actual_total_mu,ie_odud_nr_mu,ie_odud_wr_mu,ie_odud_sr_mu,ie_odud_er_mu,ie_odud_ner_mu,ie_odud_total_mu,trans_bhutan_mu,trans_nepal_mu,trans_bangladesh_mu,diversity_regional,diversity_state,max_demand_met_nr_mw,max_demand_met_wr_mw,max_demand_met_sr_mw,max_demand_met_er_mw,max_demand_met_ner_mw,max_demand_met_total_mw,trans_godda_bangladesh_mu,solar_hr_peak_mw,solar_hr_shortage_mw,nonsolar_hr_peak_mw,nonsolar_hr_shortage_mw,xb_export_bhutan_mu,xb_export_nepal_mu,xb_export_bangladesh_mu,xb_export_myanmar_mu,xb_import_bhutan_mu,xb_import_nepal_mu,xb_import_bangladesh_mu,xb_import_myanmar_mu,xb_net_bhutan_mu,xb_net_nepal_mu,xb_net_bangladesh_mu,xb_net_myanmar_mu
07-02-2019,37224,46570,42665,18005,2454,146918,374,0,0,0,40,414,834,1081,974,366,43,3298,102,20,79,17,5,223,16,83,35,,,134,19.94,23.16,67.36,0.78,0.04,111,7.2,0.4,0,0,0.3,7.9,0.037,0,0,2.23,2.23,65.28,32.49,2560,82,223,81,99,318,3363,9.47,18.49,4424,15736,6202,1220,353,27935,10445,14869,8080,3495,50,36939,14869,30605,14282,4715,403,64874,169.9,-218.3,120.2,-77.3,5.3,-0.2,150.7,-219.8,130,-76.7,7.2,-8.5,-19.1,-1.4,9.8,0.7,1.9,-8.3,0.1,-6.9,-16.8,,,,,,,,,,,,,,,,,,,,,,,,,
08-02-2019,41341,45882,42960,16319,2344,148846,701,0,0,0,105,806,850,1080,993,345,43,3309,116,22,81,24,5,248,11,37,23,,,72,23.02,22.7,67.34,0.55,0.03,114,9,0.3,0,0,0.3,9.6,0.039,0,0.09,4.32,4.41,66.09,29.5,2603,86,248,76,98,260,3370,7.72,17.31,4424,14036,7202,1220,363,27245,11045,14704,8020,3495,50,37314,15469,28740,15222,4715,413,64558,178.9,-218.5,127.6,-92,4.1,0.1,165.4,-224.4,139.2,-91.6,4.9,-6.5,-13.5,-5.9,11.7,0.4,0.7,-6.6,0.1,-6.7,-13.7,,,,,,,,,,,,,,,,,,,,,,,,,
09-02-2019,41332,46115,42040,16642,2379,148508,861,0,0,0,90,951,882,1062,968,335,42,3288,117,23,68,26,5,240,10,52,27,,,89,20.81,24.47,68.78,0.69,0.04,115,10.4,0,0,0,0.7,11.2,0.046,0,0.02,2.86,2.88,57.71,39.41,2610,84,240,64,94,278,3369,8.26,17.26,4347,14936,6402,870,633,27188,10445,15896,8230,3745,50,38366,14792,30832,14632,4615,683,65553,187.8,-234.8,135.5,-94.4,5.9,0,178.5,-231.7,147.3,-97,1.9,-1.2,-9.4,3.1,11.8,-2.6,-4,-1.1,1.4,-6.2,-16,,,,,,,,,,,,,,,,,,,,,,,,,
10-02-2019,38671,43864,38504,16786,2321,140146,520,0,0,0,33,553,866,1043,919,342,41,3211,113,23,60,22,4,223,8,49,37,,,94,19.26,26.41,70.43,1.01,0.05,117,11.1,0.2,0,0,0.4,11.7,0.03,0,0,1.3,1.3,72.43,26.27,2551,83,223,64,95,282,3298,8.57,17.25,4366,15546,5962,870,993,27736,10445,16109,7920,3355,50,37879,14811,31655,13882,4225,1042,65615,175.7,-226.9,125,-79.1,5.3,0,165,-223.1,130.9,-77,1,-3.1,-10.7,3.8,6,2.1,-4.3,-3.1,-0.3,-6.7,-18.4,,,,,,,,,,,,,,,,,,,,,,,,,
11-02-2019,42709,47184,42556,17274,2425,152148,589,0,0,0,38,627,896,1085,953,351,41,3325,117,26,63,25,4,235,19,55,70,,,143,20.18,22.67,68.11,0.99,0.05,112,11.9,0.5,0,0,0.4,12.8,0.036,0,0,1.56,1.56,67.58,30.86,2577,80,235,79,93,332,3396,9.76,18.99,4850,15546,5182,870,962,27410,11220,15119,8420,3705,50,38514,16070,30665,13602,4575,1012,65923,179.1,-229.1,125.4,-85.7,10.4,0.1,169.7,-233.8,128.8,-81.2,6.8,-9.7,-9.4,-4.7,3.4,4.5,-3.6,-9.8,0.2,-7,-19.8,,,,,,,,,,,,,,,,,,,,,,,,,
12-02-2019,42545,47644,43588,17708,2466,153951,537,236,0,0,40,813,910,1115,971,362,41,3398,108,25,58,29,3,224,25,48,97,,,170,23.82,21.11,73.29,0.97,0.06,119,12.6,0.9,0,0,0.7,14.1,0.033,0,0,5.98,5.98,77,17.01,2607,82,224,86,98,365,3461,10.54,19.47,5225,15546,5682,870,731,28053,10980,15416,9020,3205,50,38671,16205,30962,14702,4075,780,66724,179,-218.2,117.9,-88,10,0.6,169.3,-207.2,112.1,-81.1,5.7,-1.4,-9.7,11,-5.8,6.9,-4.3,-2,1.3,-6.9,-19.5,,,,,,,,,,,,,,,,,,,,,,,,,
13-02-2019,44106,47716,42912,17524,2454,154712,608,0,0,0,34,642,914,1121,979,361,42,3417,121,26,64,23,3,237,24,39,75,,,139,20.81,19.91,77.87,0.94,0.05,120,0.2,0,0,0,0.2,0.4,0.044,0,0.34,9.86,10.2,76.08,13.73,2653,91,238,81,105,335,3503,9.55,18.65,5225,15246,5682,870,658,27681,10980,15024,8430,3415,50,37899,16205,30270,14112,4285,708,65579,178.1,-210.5,112.9,-86.1,5.8,0.2,177,-211.8,113.8,-80.3,1,-0.2,-1.1,-1.3,1,5.7,-4.8,-0.4,1.5,-6.9,-19.5,,,,,,,,,,,,,,,,,,,,,,,,,
14-02-2019,42018,47265,42988,17965,2426,152662,581,0,0,0,58,639,870,1111,988,372,43,3384,118,29,73,23,3,246,13,35,53,,,101,19.1,21.62,79.87,1.02,0.05,122,10,0.2,0,0,0.3,10.4,0.047,0,0.64,10.53,11.17,74.5,14.33,2646,95,246,80,108,299,3474,8.61,17.99,4725,16050,5682,870,658,27985,10980,14564,8430,3625,50,37649,15705,30614,14112,4495,708,65634,167.1,-209.3,118.2,-82.1,5.7,-0.4,157.1,-205.4,120,-82.4,3.1,-7.6,-10,3.9,1.9,-0.3,-2.6,-7.1,1,-6.9,-19.5,,,,,,,,,,,,,,,,,,,,,,,,,
15-02-2019,42345,45221,42783,17500,2457,150306,587,0,50,0,37,674,862,1075,999,373,43,3352,133,18,90,28,3,272,7,40,29,,,76,22.1,22.05,73.15,0.84,0.05,118,10.4,0,0.2,0,0.3,10.9,0.053,0.02,1.12,10.95,12.09,69.76,18.15,2599,97,272,76,109,269,3424,7.86,18.03,4505,16650,6482,1370,628,29635,10980,14564,7840,4375,50,37809,15485,31214,14322,5745,678,67444,154.9,-189.4,116.7,-87.5,5.3,0,138.5,-187.9,131,-83.2,6.1,4.5,-16.3,1.5,14.3,4.3,0.8,4.6,1.5,-6,11.4,,,,,,,,,,,,,,,,,,,,,,,,,
16-02-2019,42542,45874,42852,16794,2358,150420,505,0,0,0,109,614,877,1063,994,341,42,3317,141,17,75,26,3,261,8,41,24,,,73,25.34,23.61,77.56,0.94,0.02,127,10.1,0,0,0,0.4,10.6,0.036,0,0.02,7.14,7.16,74.41,18.43,2586,91,261,91,102,278,3409,8.16,18.49,4211,14914,7242,1370,855,28593,11155,15086,7420,3875,50,37586,15366,30000,14662,5245,905,66178,153.4,-203.7,126.3,-82.2,5.8,-0.5,140.6,-194.6,134,-80.5,6.8,6.3,-12.8,9.1,7.6,1.7,1.1,6.8,1.3,-6.8,-18.6,,,,,,,,,,,,,,,,,,,,,,,,,
17-02-2019,40254,43675,40190,16266,2076,142461,498,0,0,0,244,742,855,1064,967,345,37,3268,144,17,56,25,3,245,19,16,43,,,78,20.58,25.42,79.19,1.01,0.03,126,9.9,0,0,0,4,13.9,0.037,0,0.17,3.26,3.44,69.77,26.79,2549,91,245,91,101,277,3354,8.27,18.28,4211,14254,6582,1370,545,26962,12775,14786,7420,3875,50,38906,16986,29040,14002,5245,594,65867,149.7,-204.8,122.1,-69.8,3,0.2,144.5,-210.3,116.9,-62.6,1.9,-9.7,-5.2,-5.5,-5.3,7.2,-1.1,-9.9,1.5,-6.8,-19.3,,,,,,,,,,,,,,,,,,,,,,,,,
18-02-2019,42465,46304,44082,17163,2394,152408,557,0,0,0,77,634,867,1096,1006,352,40,3361,131,25,65,31,3,255,31,40,32,,,103,20.23,19.47,79.97,0.91,0.03,121,12,0,0,0,2,14,0.036,0,0,7.77,7.77,76.26,15.97,2578,89,255,91,113,297,3423,8.68,18.79,4421,15574,5782,2030,510,28317,12415,14724,6530,3665,50,37384,16836,30298,12312,5695,559,65701,148.4,-210,129.2,-71.5,4.2,0.3,139.4,-220.1,133.8,-67.3,4.7,-9.6,-9,-10.2,4.5,4.3,0.5,-9.8,0.6,-6.8,-19.3,,,,,,,,,,,,,,,,,,,,,,,,,
19-02-2019,43422,46851,44514,17012,2375,154174,581,0,0,0,39,620,882,1112,1043,361,41,3439,126,27,87,31,3,275,14,20,26,,,60,21.11,24.42,73.52,1.02,0.04,120,11.7,1.1,0,0,0.6,13.4,0.043,0,0.87,7.7,8.56,74.71,16.72,2694,91,275,91,113,256,3519,7.26,17.66,4421,15484,6282,2030,734,28952,12415,14961,6320,2855,50,36601,16836,30445,12602,4885,784,65552,164.4,-218,125.1,-75.9,4,-0.4,162,-227.8,130.8,-71.9,4.2,-2.8,-2.4,-9.9,5.7,4,0.2,-2.4,-0.4,-6.8,-19.1,,,,,,,,,,,,,,,,,,,,,,,,,
20-02-2019,43780,47308,45069,17442,2424,156023,624,0,83,0,41,748,893,1133,1038,351,41,3456,129,24,75,29,3,261,15,25,71,,,110,14.62,23.66,75.5,1.04,0.04,115,11.4,0,0,0,0.4,11.8,0.049,0,0.02,7.99,8.01,66.79,25.2,2673,91,261,90,111,299,3525,8.49,18.45,4911,14494,5122,2030,735,27292,12415,15466,6320,4065,50,38316,17326,29960,11442,6095,784,65608,163.3,-221.9,126.6,-73.2,5,-0.2,159.9,-224.3,123.4,-69.7,7.7,-3,-3.4,-2.4,-3.1,3.5,2.7,-2.7,2.1,-6.7,-19.4,,,,,,,,,,,,,,,,,,,,,,,,,
21-02-2019,43402,48074,44039,18002,2462,155979,674,0,0,0,50,724,887,1144,1038,376,43,3488,153,26,79,28,3,288,8,33,66,,,107,18.64,22.49,81.99,1.02,0.06,124,10.2,0.3,0,0,0.3,10.8,0.071,0,3.18,17.28,20.46,66.53,13.01,2674,90,288,90,106,307,3555,8.64,19.27,5201,13584,7172,2030,485,28472,11135,15976,7120,3065,50,37346,16336,29560,14292,5095,534,65817,172.8,-234.8,130.1,-75.4,7.7,0.3,163.5,-233.3,133.1,-69.7,6.3,-0.1,-9.3,1.5,3,5.7,-1.3,-0.4,1.8,-6.6,-17.2,,,,,,,,,,,,,,,,,,,,,,,,,
22-02-2019,42736,47584,44410,18639,2428,155797,527,0,0,0,36,563,896,1152,1038,382,42,3511,170,37,72,27,3,309,7,31,70,,,109,25.66,23.88,82.65,1.03,0.04,133,10.2,0.4,0,0,0.3,11,0.041,0,0.37,8.1,8.47,73.53,18,2664,89,309,93,111,317,3583,8.85,20.07,5201,13084,7422,1530,570,27807,12455,16266,7760,3105,50,39636,17656,29350,15182,4635,619,67443,169.9,-238.6,144.7,-78.9,3.3,0.4,160.5,-237.4,147.1,-75.4,2.8,-2.4,-9.4,1.2,2.4,3.6,-0.5,-2.8,0.4,-6.7,-15.4,,,,,,,,,,,,,,,,,,,,,,,,,
23-02-2019,43071,47915,43385,17952,2450,154773,575,0,0,0,58,633,896,1144,1032,383,43,3498,167,27,73,27,3,296,11,46,56,,,113,24.3,22.22,84.06,0.94,0.03,132,10.2,0,0,0,0.3,10.5,0.039,0,0.02,7.22,7.25,72.05,20.71,2663,86,296,96,110,319,3570,8.94,19.91,5201,12914,8022,1530,570,28237,11135,16421,8560,2855,50,39021,16336,29335,16582,4385,619,67258,162.5,-239.4,149.4,-77,4.6,0.1,157.1,-243.8,151.5,-74.5,6,-3.7,-5.4,-4.4,2.1,2.5,1.5,-3.8,1.9,-6.6,-19.2,,,,,,,,,,,,,,,,,,,,,,,,,
24-02-2019,40086,44366,41271,17162,2326,145211,603,325,0,0,76,1004,867,1108,985,376,40,3376,159,21,73,28,3,283,9,40,42,,,91,24.56,23.24,82.55,1.06,0.04,131,11.6,0.9,0,0,0.8,13.4,0.046,0,0.47,5.61,6.09,69.35,24.56,2596,79,283,97,111,295,3462,8.53,19.5,5201,13069,7362,1530,570,27732,11795,16639,8560,3065,50,40109,16996,29708,15922,4595,619,67840,155.6,-222.7,133.9,-71.1,4.2,-0.2,145.9,-228.2,139.3,-66,5.1,-4,-9.6,-5.5,5.4,5.1,0.9,-3.8,1.7,-6.6,-19.2,,,,,,,,,,,,,,,,,,,,,,,,,
25-02-2019,42685,47731,44943,16814,2419,154592,547,0,0,0,70,617,889,1124,1044,340,42,3440,152,24,82,28,3,290,8,46,26,,,80,25.67,25.71,81.89,1.03,0.02,134,11.2,0,0,0,0.6,11.8,0.039,0,0.21,2.35,2.56,63.75,33.69,2656,90,290,97,105,288,3526,8.18,19.16,5001,12544,6862,1530,641,26578,12455,15077,7870,4365,50,39817,17456,27621,14732,5895,690,66394,166,-239.7,153.3,-82.6,4.8,1.8,168,-249.5,159.1,-82.9,4.8,-0.5,2,-9.8,5.9,-0.2,0,-2.2,2,-6.5,-19.1,,,,,,,,,,,,,,,,,,,,,,,,,
26-02-2019,43345,45866,44555,16626,2403,152795,662,0,0,0,59,721,887,1117,1060,344,40,3448,145,24,80,30,3,282,15,59,37,,,111,17.91,23.6,78.89,0.97,0.03,121,12.1,1,0,0,0.8,13.9,0.039,0,0.21,2.35,2.56,63.75,33.69,2669,80,282,98,107,308,3544,8.69,19.41,5491,12444,6062,1530,570,26097,13050,16077,7870,4255,50,41302,18541,28521,13932,5785,619,67399,176.9,-251.1,150.8,-80.7,4.5,0.4,174,-257,155.9,-76.5,3.2,-0.5,-2.9,-5.9,5.1,4.1,-1.3,-0.9,1,-6.6,-18.3,,,,,,,,,,,,,,,,,,,,,,,,,
27-02-2019,42750,46510,45059,15422,2307,152048,842,0,0,0,82,924,869,1102,1076,336,41,3424,144,22,75,28,3,272,12,49,34,,,95,24.09,24.26,74.37,0.88,0.03,124,12.6,0,0,0,1,13.7,0.031,0,0,1.6,1.6,69.13,29.27,2644,82,272,97,105,295,3495,8.44,19,4281,12444,6062,1530,596,24914,12390,15867,8680,3155,50,40142,16671,28311,14742,4685,646,65055,177,-247.6,156.4,-90.3,4.6,0.2,172.7,-258.6,160.9,-83.1,4.7,-3.4,-4.3,-11.1,4.5,7.2,0.1,-3.6,-0.1,-6.5,-17.4,,,,,,,,,,,,,,,,,,,,,,,,,
28-02-2019,43815,46997,45421,15670,2286,154189,1033,3,0,0,119,1155,897,1114,1080,335,38,3464,145,22,79,28,3,277,8,43,37,,,88,29.2,27.17,76.98,0.93,0.02,134,11.5,0,0,0,0.1,11.6,0.038,0,0,1,1,65.65,33.36,2685,81,277,94,101,305,3543,8.6,19.07,4281,11576,5402,2940,571,24770,11840,16077,8430,3365,50,39762,16121,27653,13832,6305,621,64531,186.8,-254.7,160,-96.4,4.6,0.3,185.3,-271,164.9,-88.1,4.3,-4.7,-1.5,-16.4,4.9,8.3,-0.4,-4.9,1.4,-6.7,-16.6,,,,,,,,,,,,,,,,,,,,,,,,,
01-03-2019,43710,46506,44951,16086,2451,153704,1109,0,0,0,31,1140,916,1098,1089,345,41,3489,144,27,76,30,3,279,18,35,25,,,78,21.9,26.72,77.84,1.18,0.05,128,12,0.3,0,0,0.7,12.9,0.05,0,0.96,4.33,5.29,66.89,27.82,2707,87,280,94,110,289,3566,8.09,18.55,4781,12126,5402,2190,571,25070,11880,15644,7630,3725,50,38929,16661,27770,13032,5915,621,63999,173.7,-263.4,167.7,-80.4,2.5,0.1,177.8,-280.2,168.9,-67.1,3.7,3.1,4.1,-16.8,1.3,13.4,1.1,3.1,1.3,-6.4,-16.4,,,,,,,,,,,,,,,,,,,,,,,,,
02-03-2019,42142,47050,44947,17111,2439,153689,1314,2,0,0,71,1387,882,1108,1073,359,43,3465,144,27,66,26,4,267,26,69,55,,,150,10.52,21.9,74.57,1.12,0.06,108,11.8,0,0,0,1.1,12.9,0.052,0,0.08,10.01,10.09,62.38,27.52,2646,80,267,94,105,341,3533,9.66,19.87,4781,13586,6662,2190,571,27790,12830,16102,6620,3015,50,38617,17611,29688,13282,5205,621,66407,169.4,-275.6,172.9,-69,2.3,0.2,173.2,-293.7,169.8,-57.6,4.3,-4,3.8,-18.1,-3.1,11.4,1.9,-4.2,1,-6.4,-19.1,,,,,,,,,,,,,,,,,,,,,,,,,
03-03-2019,37981,43641,42215,16233,2362,142432,555,0,0,0,43,598,798,1072,1022,354,40,3287,142,23,59,25,4,253,16,39,25,,,79,18.66,21.9,77.39,0.64,0.06,119,11,0.2,0,0,0.7,11.9,0.056,0,1.23,11.08,12.3,65.81,21.89,2564,80,253,95,105,265,3362,7.9,18.24,5281,12786,5812,1530,571,25980,12830,16240,6620,4115,50,39855,18111,29026,12432,5645,621,65835,157.9,-249,172.1,-77.4,1.7,5.4,145.8,-256.8,169.9,-63.7,2.8,-2,-12.1,-7.9,-2.3,13.7,1.2,-7.5,1.2,-6.7,-19.4,,,,,,,,,,,,,,,,,,,,,,,,,
04-03-2019,39016,44295,44293,16710,2396,146710,1149,0,0,0,93,1242,855,1091,1067,364,42,3418,144,27,67,24,4,266,11,50,29,,,90,21.69,24.3,76.59,0.99,0.03,124,11.8,0,0,0,0.7,12.5,0.059,0,0.6,12.58,13.18,64.56,22.26,2647,93,266,96,102,284,3488,8.15,18.51,4781,12126,5152,1260,571,23890,13490,15295,6410,3015,50,38260,18271,27421,11562,4275,621,62149,172.6,-262.9,166.3,-78.8,2.5,-0.2,169,-277.8,162.2,-65.5,6.4,-5.6,-3.6,-14.9,-4,13.3,3.9,-5.4,0.8,-6.6,-19.9,,,,,,,,,,,,,,,,,,,,,,,,,
05-03-2019,41139,47520,45762,16901,2282,153604,1173,0,0,0,181,1354,875,1122,1089,364,40,3490,144,30,62,32,4,272,4,45,44,,,93,25.05,25.39,82.46,0.99,0.03,134,12.7,0,0,0,1.8,14.5,0.074,0.2,1.4,20.8,22.4,68.15,9.46,2718,94,272,95,105,300,3584,8.38,18.61,4281,13486,4902,1460,486,24615,13490,15045,6020,3695,50,38300,17771,28531,10922,5155,536,62914,184.7,-268.7,167.6,-86.2,2.1,-0.5,175.6,-270.1,164.7,-78.1,3.5,-4.5,-9.1,-1.4,-2.9,8.1,1.4,-4,0.5,-6.8,-18.5,,,,,,,,,,,,,,,,,,,,,,,,,
06-03-2019,41130,47235,45628,16692,2420,153105,1081,0,0,100,54,1235,892,1126,1085,363,39,3506,142,31,62,33,4,272,4,27,46,,,78,26.05,25.37,84.81,0.83,0.04,137,13.3,0,0,0.3,1.6,15.2,0.043,0,0.44,9.98,10.42,78.34,11.24,2727,95,272,93,102,290,3580,8.11,18.31,5285,13846,4522,1150,849,25652,13645,15915,6330,3535,50,39475,18930,29761,10852,4685,899,65126,176.4,-259,158.7,-78.6,2.1,-0.4,165.9,-254.9,155.8,-71.8,2.9,-2.1,-10.6,4.1,-2.8,6.8,0.8,-1.6,0.4,-6.5,-19.6,,,,,,,,,,,,,,,,,,,,,,,,,
07-03-2019,41529,47781,45489,17014,2450,154263,1041,0,0,0,41,1082,911,1140,1096,366,41,3553,141,31,74,32,4,281,4,26,37,,,67,25.03,25.2,84.04,1.1,0.04,135,12.8,0,0.1,0,0.3,13.2,0.067,0,1.22,20.15,21.37,69.51,9.12,2795,101,281,90,104,278,3651,7.63,17.81,4575,12776,6622,1150,849,25972,11440,16165,6830,4035,50,38520,16015,28941,13452,5185,899,64491,167,-246.8,158.8,-86.2,7.5,0.3,158.5,-247.6,161.1,-80.2,5.1,-3.2,-8.6,-0.8,2.3,6,-2.4,-3.4,0.2,-6.6,-19.1,,,,,,,,,,,,,,,,,,,,,,,,,
08-03-2019,42045,47188,45612,17029,2329,154203,1329,0,0,0,160,1489,919,1137,1103,369,41,3570,134,30,83,31,4,283,30,34,32,,,96,23.87,25.58,80.38,1.11,0.06,131,11.6,0.1,0,0,1.2,12.9,0.054,0,0.91,13.61,14.53,75.32,10.15,2789,86,283,91,103,305,3657,8.35,18.56,4575,12222,7252,1150,849,26048,11195,16825,6230,3535,50,37835,15770,29047,13482,4685,899,63882,159.2,-253.9,169.4,-83.1,8.3,-0.1,153.6,-253.2,172.6,-81,6.1,-2,-5.6,0.6,3.2,2.2,-2.3,-1.9,-1,-6.5,-17.1,,,,,,,,,,,,,,,,,,,,,,,,,
09-03-2019,41034,47394,45059,17214,2443,153144,1215,339,50,0,48,1652,903,1126,1087,376,41,3534,137,27,82,35,4,285,13,48,23,,,85,30.31,26.1,75.83,1.03,0.05,133,11,0.5,1,0,0.1,12.5,0.09,0.13,3.76,24.73,28.62,64.7,6.68,2775,85,285,90,96,296,3628,8.16,18.52,4575,12716,7202,1200,521,26214,11695,16785,5310,3185,50,37025,16270,29501,12512,4385,571,63238,162.2,-259.2,172.2,-84.1,8.7,-0.3,161.1,-261.5,169.1,-79.6,6.2,-4.6,-1,-2.3,-3,4.5,-2.4,-4.3,-1.3,-6.6,-19.3,,,,,,,,,,,,,,,,,,,,,,,,,
10-03-2019,38585,45008,42803,16773,2338,145507,792,1,0,0,52,845,884,1108,1046,369,40,3448,136,21,63,27,4,250,17,36,24,,,78,22.93,26.59,73.98,0.94,0.03,124,10.9,0.1,0.2,0,0.4,11.6,0.061,0.24,0.79,15.3,16.33,68.91,14.76,2726,79,250,90,109,280,3536,7.92,17.56,4575,12716,6842,850,542,25525,11695,16535,5210,3185,50,36675,16270,29251,12052,4035,592,62199,163.8,-249.6,169.4,-86.6,3.1,0.1,160.3,-250.3,175.5,-85.7,1.1,0.8,-3.6,-0.7,6.1,0.8,-2,0.7,0.8,-6.6,-18.6,,,,,,,,,,,,,,,,,,,,,,,,,
11-03-2019,40949,47862,46561,17516,2454,155342,1403,0,218,0,69,1690,897,1141,1093,394,43,3568,140,25,73,35,4,277,12,45,29,,,86,25.53,26.07,79.89,1.09,0.04,133,10.9,0.3,0,0,0.7,11.9,0.062,0.15,2.99,11.26,14.4,74.88,10.72,2797,92,277,91,113,297,3668,8.09,18.14,5325,12116,5832,850,542,24665,11695,15535,5920,3185,50,36385,17020,27651,11752,4035,592,61049,161.9,-243.2,173.6,-95.5,2.8,-0.3,157.4,-251.2,172,-88.7,4.3,-6.1,-4.6,-8,-1.6,6.8,1.5,-5.8,0.4,-6.8,-20,,,,,,,,,,,,,,,,,,,,,,,,,
12-03-2019,41737,48609,45241,17917,2442,155946,1186,99,0,0,59,1344,918,1160,1101,407,43,3628,143,27,71,33,3,276,14,45,36,,,95,22.35,24.8,80.35,1.03,0.04,129,12.4,0.3,0,0,0.6,13.2,0.052,0,0.88,11.69,12.57,72.65,14.78,2817,104,276,90,114,301,3702,8.13,18.01,5535,12616,5022,1060,521,24754,11225,15285,5770,3395,50,35725,16760,27901,10792,4455,571,60478,164.6,-247,165.9,-87,3.2,-0.4,158.1,-248.5,166.9,-82.5,2.3,-3.8,-6.5,-1.5,1,4.5,-0.9,-3.4,-1.2,-11.7,-20,,,,,,,,,,,,,,,,,,,,,,,,,
13-03-2019,42376,47565,46415,17810,2443,156609,1197,0,0,0,30,1227,925,1150,1095,410,42,3622,145,24,72,39,4,283,13,46,39,,,98,19.77,22.93,81.85,1.05,0.04,126,11.2,0,0,0,0.9,12.1,0.042,0.07,0.59,6.94,7.6,76.98,15.42,2821,101,283,82,114,301,3702,8.13,18.01,5325,12946,4772,810,585,24437,10900,16140,4880,3395,50,35365,16225,29086,9652,4205,634,59802,168.3,-255.2,160.6,-77.4,4,0.3,168.4,-255.4,159,-73.3,2.1,0.8,0.1,-0.2,-1.6,4.1,-1.9,0.5,3.8,-12.4,-20.4,,,,,,,,,,,,,,,,,,,,,,,,,
14-03-2019,40886,47261,47162,17886,2479,155674,811,0,0,0,22,833,890,1136,1104,409,43,3582,141,24,71,36,3,276,13,44,44,,,102,23.54,24.44,83.52,0.84,0.03,132,11.2,0,0,0,0.6,11.7,0.035,0,0.01,6.28,6.3,80.54,13.16,2797,87,276,89,114,311,3675,8.48,18.41,5241,13266,5522,1310,555,25894,12085,15600,5090,3705,50,36530,17326,28866,10612,5015,604,62423,155.3,-247.9,159.7,-70.5,3.6,0.1,155.2,-250.5,159.8,-68.1,1.2,-2.4,-0.1,-2.6,0.1,2.4,-2.4,-2.5,0.5,-15.1,-20.2,,,,,,,,,,,,,,,,,,,,,,,,,
15-03-2019,41330,47387,46148,17794,2455,155114,1001,0,0,0,64,1065,904,1134,1107,392,43,3580,146,30,70,40,3,290,12,63,46,,,122,26.6,24.7,84.08,0.85,0.04,136,11.9,0,0,0,0.8,12.7,0.021,0,0,2.06,2.06,82.95,14.99,2744,88,290,90,116,337,3666,9.2,19.57,5741,13476,5522,810,520,26069,12085,15390,5090,4055,50,36670,17826,28866,10612,4865,569,62738,158.8,-258.1,166.6,-70.4,3.6,0.5,159.7,-263.2,164.4,-66.8,1.6,-4.4,0.9,-5.1,-2.2,3.5,-2,-4.9,1.7,-11.9,-19.4,,,,,,,,,,,,,,,,,,,,,,,,,
16-03-2019,41852,48012,45912,20816,2317,158909,990,0,0,0,208,1198,923,1140,1095,393,42,3593,145,25,69,35,4,279,14,69,57,,,140,24.45,24.7,84.38,1.04,0.05,135,11.1,0,0,0,0.4,11.5,0.036,0,0,4.55,4.55,69.63,25.82,2750,82,279,91,115,350,3667,9.56,19.65,6241,12946,5522,810,570,26088,13345,14350,4800,3845,50,36390,19586,27296,10322,4655,619,62478,166.5,-260.5,162.1,-73.4,5.3,0.1,171.6,-271.5,164.7,-66.5,2.5,0.8,5.1,-11.1,2.6,6.8,-2.8,0.6,2.5,-10.3,-18.9,,,,,,,,,,,,,,,,,,,,,,,,,
