date,evening_peak_demand_nr_mw,evening_peak_demand_wr_mw,evening_peak_demand_sr_mw,evening_peak_demand_er_mw,evening_peak_demand_ner_mw,evening_peak_demand_total_mw,peak_shortage_nr_mw,peak_shortage_wr_mw,peak_shortage_sr_mw,peak_shortage_er_mw,peak_shortage_ner_mw,peak_shortage_total_mw,energy_met_nr_mu,energy_met_wr_mu,energy_met_sr_mu,energy_met_er_mu,energy_met_ner_mu,energy_met_total_mu,hydro_gen_nr_mu,hydro_gen_wr_mu,hydro_gen_sr_mu,hydro_gen_er_mu,hydro_gen_ner_mu,hydro_gen_total_mu,wind_gen_nr_mu,wind_gen_wr_mu,wind_gen_sr_mu,wind_gen_er_mu,wind_gen_ner_mu,wind_gen_total_mu,solar_gen_nr_mu,solar_gen_wr_mu,solar_gen_sr_mu,solar_gen_er_mu,solar_gen_ner_mu,solar_gen_total_mu,energy_shortage_nr_mu,energy_shortage_wr_mu,energy_shortage_sr_mu,energy_shortage_er_mu,energy_shortage_ner_mu,energy_shortage_total_mu,freq_fvi,freq_pct_below_497,freq_pct_497_498,freq_pct_498_499,freq_pct_below_499,freq_pct_499_5005,freq_pct_above_5005,gen_coal_mu,gen_lignite_mu,gen_hydro_mu,gen_nuclear_mu,gen_gas_mu,gen_res_mu,gen_total_mu,share_res_pct,share_nonfossil_pct,outage_central_nr_mw,outage_central_wr_mw,outage_central_sr_mw,outage_central_er_mw,outage_central_ner_mw,outage_central_total_mw,outage_state_nr_mw,outage_state_wr_mw,outage_state_sr_mw,outage_state_er_mw,outage_state_ner_mw,outage_state_total_mw,outage_total_nr_mw,outage_total_wr_mw,outage_total_sr_mw,outage_total_er_mw,outage_total_ner_mw,outage_total_total_mw,ie_schedule_nr_mu,ie_schedule_wr_mu,ie_schedule_sr_mu,ie_schedule_er_mu,ie_schedule_ner_mu,ie_schedule_total_mu,ie_actual_nr_mu,ie_actual_wr_mu,ie_actual_sr_mu,ie_actual_er_mu,ie_actual_ner_mu,ie_actual_total_mu,ie_odud_nr_mu,ie_odud_wr_mu,ie_odud_sr_mu,ie_odud_er_mu,ie_odud_ner_mu,ie_odud_total_mu,trans_bhutan_mu,trans_nepal_mu,trans_bangladesh_mu,diversity_regional,diversity_state,max_demand_met_nr_mw,max_demand_met_wr_mw,max_demand_met_sr_mw,max_demand_met_er_mw,max_demand_met_ner_mw,max_demand_met_total_mw,trans_godda_bangladesh_mu,solar_hr_peak_mw,solar_hr_shortage_mw,nonsolar_hr_peak_mw,nonsolar_hr_shortage_mw,xb_export_bhutan_mu,xb_export_nepal_mu,xb_export_bangladesh_mu,xb_export_myanmar_mu,xb_import_bhutan_mu,xb_import_nepal_mu,xb_import_bangladesh_mu,xb_import_myanmar_mu,xb_net_bhutan_mu,xb_net_nepal_mu,xb_net_bangladesh_mu,xb_net_myanmar_mu
11-09-2019,60701,43327,40247,22369,2911,169555,4030,0,49,0,112,4191,1416,986,963,473,54,3892,355,106,170,139,23,792,28,68,124,,,220,29.5,12.6,75.37,1.94,0.04,119,32.2,0,0.5,0,1.3,33.9,0.037,0,0.73,8.3,9.03,78.22,12.75,2429,78,793,119,142,396,3957,10.01,33.04,2977,14885,8812,2010,986,29670,6890,18932,10440,6530,50,42841,9867,33816,19252,8540,1036,72511,309.7,-255.4,26.6,-82.5,8,6.3,308.8,-263.5,19.7,-71.5,8.9,2.5,-0.8,-8.1,-6.8,11,1,-3.8,33.7,-6.9,-25.7,,,,,,,,,,,,,,,,,,,,,,,,,
12-09-2019,60384,39703,39181,21863,2695,163826,1592,0,0,92,148,1832,1429,941,935,452,53,3810,355,100,169,143,27,795,42,92,126,,,260,27.52,11.4,63.51,2.17,0.02,105,21.3,0,0.1,0.3,3.1,24.7,0.029,0,0.01,5.36,5.37,80.88,13.75,2346,73,795,119,128,428,3888,11,34.5,3726,15485,7812,2220,953,30196,6210,20536,10550,6010,50,43355,9936,36020,18362,8230,1002,73551,309.4,-252.8,9.9,-74.7,8.4,0.2,311.3,-259.2,13.7,-68.1,7.8,5.5,1.9,-6.4,3.8,6.7,-0.6,5.4,40.9,-6.4,-25.5,,,,,,,,,,,,,,,,,,,,,,,,,
13-09-2019,60107,43067,40188,22434,2667,168463,1680,0,0,0,153,1833,1378,957,941,450,51,3777,345,106,171,144,24,790,36,97,105,,,238,24.62,9.99,73.47,1.97,0.02,110,12.1,0,0,0,5.2,17.3,0.029,0,0.06,4.1,4.16,76.15,19.7,2322,71,790,118,129,410,3839,10.67,34.32,3726,15770,7812,2360,590,30257,5910,20380,9150,5870,50,41359,9636,36149,16962,8230,639,71616,285.4,-237.5,14.8,-66.6,8.2,4.3,286.9,-267.3,27,-53.9,8.3,1.1,1.5,-29.9,12.3,12.7,0.2,-3.2,41.3,-5.5,-23.9,,,,,,,,,,,,,,,,,,,,,,,,,
14-09-2019,59141,43494,39879,22414,2691,167619,1388,0,0,0,186,1574,1357,974,935,461,51,3778,332,104,171,143,24,773,22,96,95,,,214,26.19,8.35,73.62,1.98,0.03,110,13.8,0,0,0,4.8,18.5,0.023,0,0,1.56,1.56,79.5,18.94,2342,74,773,117,135,387,3827,10.11,33.36,4826,15900,8312,2360,340,31737,5090,19617,9150,6140,50,40046,9916,35516,17462,8500,389,71783,305.6,-241.6,14.7,-69.6,-0.1,8.9,294.5,-262.8,35.3,-65.1,1.6,3.6,-11,-21.2,20.6,4.5,1.8,-5.3,41.4,-4.6,-21.9,,,,,,,,,,,,,,,,,,,,,,,,,
15-09-2019,56669,42455,37711,22327,2650,161812,2340,0,0,0,209,2549,1308,965,882,466,50,3672,328,113,163,145,23,773,17,86,98,,,202,23.82,11.5,70.25,2.13,0.03,108,13.4,0,0,0,3.9,17.2,0.027,0,0,3.61,3.61,78.82,17.57,2266,77,773,116,125,377,3733,10.11,33.91,5826,15600,8812,2360,123,32721,6450,20736,9180,6200,50,42615,12276,36335,17992,8560,173,75336,283.4,-220.8,10.4,-65.6,-3.9,3.5,283.8,-226.8,7,-47.4,-12.3,4.3,0.4,-6,-3.4,18.2,-8.4,0.8,41.4,-5.3,-25.8,,,,,,,,,,,,,,,,,,,,,,,,,
16-09-2019,58896,45195,39574,22771,2729,169165,2826,0,0,0,184,3010,1341,1022,913,479,51,3806,327,126,169,144,27,794,26,83,108,,,217,30.85,15.6,61.67,2.89,0.03,111,16,0,0.2,0,1.8,17.9,0.032,0,0.44,6.46,6.9,80.58,12.52,2339,80,794,115,133,397,3858,10.28,33.83,5826,14795,9022,1700,123,31466,7070,20871,8690,6200,50,42880,12896,35666,17712,7900,173,74346,301,-231.2,12.9,-69.5,-6.2,7.1,306.5,-240.9,5.1,-60.1,-6.4,4.2,5.5,-9.7,-7.8,9.4,-0.3,-2.9,43.7,-5.3,-25.7,,,,,,,,,,,,,,,,,,,,,,,,,
17-09-2019,58759,44408,39308,21679,2759,166913,2346,0,0,0,115,2461,1328,1024,888,459,50,3749,322,116,149,135,27,750,26,52,95,,,173,30.96,17.6,48.23,1.81,0.04,99,9.8,0,0,0,1.2,11,0.025,0,0,2.63,2.63,75.69,21.68,2394,73,750,107,147,328,3800,8.64,31.21,3826,15620,8222,1700,153,29521,6570,20828,9220,6310,50,42977,10396,36447,17442,8010,203,72498,295.8,-241.3,23.1,-64.4,-6.6,6.6,298.8,-239.4,22.2,-77.2,-7.7,-3.2,3.1,2,-0.9,-12.8,-1.2,-9.8,43.1,-4.6,-25.9,,,,,,,,,,,,,,,,,,,,,,,,,
18-09-2019,58521,44953,39955,21509,2766,167704,1136,0,0,150,80,1366,1287,1019,856,437,52,3651,306,118,156,127,26,734,13,29,88,,,130,28.81,18,47.55,1.91,0.05,96,10.1,0,0.4,0.5,1,12,0.051,0.97,1.63,6.03,8.63,76.67,14.7,2372,70,734,103,159,278,3717,7.49,30,3715,15840,8882,1200,56,29693,6055,20176,8920,6310,0,41461,9770,36015,17802,7510,56,71153,272.3,-222.9,20.8,-61.5,-8.8,-0.1,271.6,-216.9,32.4,-83.9,-6.4,-3.2,-0.8,6.1,11.6,-22.4,2.4,-3.1,45.2,-3.9,-25.9,,,,,,,,,,,,,,,,,,,,,,,,,
19-09-2019,56749,45099,38283,22766,2917,165814,1662,0,0,100,90,1852,1245,1017,846,469,56,3633,296,124,154,140,24,738,7,33,74,,,114,28.31,17.4,50.59,1.85,0.04,98,11.1,0,0,0.3,1,12.5,0.027,0.22,0.61,2.43,3.26,81.76,14.98,2370,73,738,104,153,262,3700,7.09,29.84,3494,16225,8222,2050,56,30047,6880,19579,8710,5640,11,40820,10374,35803,16932,7690,67,70866,272.4,-210.4,15.2,-63.6,-7.6,6.1,263,-200.4,15.1,-70,-2.8,4.8,-9.4,10,-0.2,-6.5,4.8,-1.3,44.1,-3,-25.6,,,,,,,,,,,,,,,,,,,,,,,,,
20-09-2019,56477,45505,39016,22635,2917,166550,2268,0,0,101,153,2522,1276,1020,860,485,55,3695,296,115,155,140,20,727,10,32,81,,,123,27.52,18.1,62.24,2.12,0.04,110,12.4,0,0,0.3,0.9,13.5,0.037,0,0.81,8.46,9.27,82.36,8.37,2418,76,727,104,158,284,3767,7.53,29.59,3495,15185,8222,2050,56,29007,8910,19073,8710,5250,47,41989,12405,34257,16932,7300,103,70996,288.8,-228.1,15.6,-68,-1.8,6.6,295.9,-231.8,-3.6,-60.2,1.7,1.9,7.1,-3.8,-19.2,7.7,3.5,-4.7,42.3,-5.9,-25.6,,,,,,,,,,,,,,,,,,,,,,,,,
21-09-2019,54594,45517,38700,21696,2864,163371,2265,0,70,55,139,2529,1269,1022,867,460,55,3674,292,110,156,135,21,714,7,24,54,,,86,29.98,18.45,76.31,2.07,0.01,127,10.3,0,0.6,0.2,1,12,0.042,0.42,1.42,5.01,6.85,78.81,14.34,2435,79,714,113,153,263,3757,7,29.03,3495,16085,7722,1550,56,28907,9240,19839,8710,4680,11,42480,12735,35923,16432,6230,67,71387,295.6,-220.9,2.2,-73.5,0.8,4.1,294.8,-215.3,-2,-78,1.1,0.5,-0.8,5.6,-4.2,-4.5,0.4,-3.6,45.3,-4.3,-25.8,,,,,,,,,,,,,,,,,,,,,,,,,
22-09-2019,51633,43492,36783,20900,2487,155295,541,0,0,0,234,775,1125,989,834,434,50,3432,268,117,155,134,21,695,6,45,23,,,74,27.82,18.36,60.26,1.91,0.04,108,9.9,0,0,0,2.4,12.3,0.028,0,0.07,2.59,2.66,74.75,22.59,2254,74,695,115,135,237,3511,6.76,29.84,4125,17020,7122,1300,56,29622,9750,21348,8500,4930,11,44539,13875,38367,15622,6230,67,74161,267.2,-202.4,15.5,-72.4,-0.7,7.1,252.3,-199.4,29.2,-82,-2.9,-2.7,-14.9,3,13.8,-9.6,-2.1,-9.8,45.2,-5.2,-26.1,,,,,,,,,,,,,,,,,,,,,,,,,
23-09-2019,54472,45713,39160,21819,2508,163672,1780,0,0,0,277,2057,1158,1036,874,445,46,3559,255,117,156,134,24,686,6,21,26,,,53,25.68,18.4,71.18,2.02,0.03,117,12,0,0,0,8.2,20.2,0.03,0,0.75,3.58,4.33,78.47,17.2,2389,78,686,116,146,219,3633,6.02,28.07,4625,15960,7122,1550,306,29562,9000,19447,6670,6030,11,41158,13625,35406,13792,7580,317,70720,285.7,-217,16.6,-75.9,-2.2,7.2,280.2,-196,15.3,-92.7,-5.3,1.5,-5.5,20.9,-1.3,-16.8,-3.2,-5.8,43.9,-4.2,-25.4,,,,,,,,,,,,,,,,,,,,,,,,,
24-09-2019,55112,45709,38776,20656,2323,162576,1043,0,0,0,349,1392,1177,1029,841,432,42,3521,255,123,148,138,27,691,7,13,21,,,40,27.75,17.3,59.1,1.98,0.04,106,9.6,0,0,0,9.8,19.4,0.024,0,0,1.13,1.13,75.51,23.36,2356,77,691,116,164,188,3592,5.24,27.72,4660,14860,6622,2050,556,28748,8030,20087,7333,6300,11,41761,12690,34946,13955,8350,567,70508,285.8,-229.4,16.4,-59,-6.5,7.2,283.7,-213.4,8.9,-71.3,-11,-3.2,-2.2,16,-7.5,-12.2,-4.6,-10.5,44.9,-3.6,-25.4,,,,,,,,,,,,,,,,,,,,,,,,,
25-09-2019,55337,43966,37251,19946,2459,158959,553,0,0,0,215,768,1187,1000,825,401,44,3457,267,130,153,116,28,694,12,23,31,,,66,27.93,18.82,65.78,1.86,0.01,114,9.5,0,0,0,9.2,18.7,0.03,0,0,1.75,1.75,70.53,27.72,2265,76,694,116,154,220,3526,6.24,29.23,4022,14860,7622,2320,556,29380,7751,21099,7333,5700,11,41894,11773,35958,14955,8020,567,71273,283.5,-224.4,9.8,-53.6,-10.6,4.7,272.6,-214.2,12,-63.8,-10.8,-4.2,-10.9,10.2,2.2,-10.3,-0.2,-8.9,44.4,-3.3,-25.2,,,,,,,,,,,,,,,,,,,,,,,,,
26-09-2019,52138,43510,37759,19217,2691,155315,1470,0,0,150,125,1745,1150,984,813,382,47,3377,279,113,145,127,28,691,11,24,35,,,70,26.31,14,63.34,1.12,0.02,105,11.4,0,0,0.5,7.1,19,0.041,0,0.84,2.03,2.87,66.2,30.93,2176,77,691,115,146,225,3430,6.56,30.05,3713,13220,8122,2530,306,27891,10331,22109,8493,6000,11,46944,14044,35328,16615,8530,317,74834,286.5,-233.9,11.3,-58,-9,-3.1,269.8,-222.6,30.6,-66,-7.1,4.7,-16.8,11.3,19.3,-8.1,2,7.7,45.3,-4.5,-25.4,,,,,,,,,,,,,,,,,,,,,,,,,
27-09-2019,51361,43356,37881,19663,2665,154926,504,0,0,100,163,767,1088,958,834,378,48,3306,286,112,153,126,27,703,9,27,16,,,52,26.28,12.5,75.92,1.61,0.03,116,10.4,0,0,0.3,1.1,11.8,0.028,0,0,0.98,0.98,69.11,29.91,2096,74,703,114,142,214,3344,6.41,30.86,3730,11900,8622,2070,403,26725,10981,23376,10333,5360,11,50061,14711,35275,18955,7430,414,76786,294.4,-255.2,48.7,-82.6,-4.8,0.6,263,-249.2,70.6,-81.9,-6.5,-4,-31.4,6,21.9,0.6,-1.7,-4.6,41.7,-4.5,-16.2,,,,,,,,,,,,,,,,,,,,,,,,,
28-09-2019,45156,42812,36728,17621,2586,144903,455,0,0,0,235,690,999,943,848,349,49,3187,269,101,166,127,24,687,9,41,13,,,63,26.02,14.1,78.1,1.5,0.03,120,10.6,0,0,0,4.5,15.1,0.03,0,0,1.48,1.48,65.21,33.31,1991,76,687,112,145,231,3241,7.12,31.77,4060,14785,8622,2070,403,29941,13211,23961,10053,7360,11,54596,17271,38746,18675,9430,414,84536,271.8,-242.5,46.3,-71.5,1.7,5.9,249.2,-234.8,78.1,-84.7,-5.2,2.5,-22.6,7.8,31.7,-13.3,-6.9,-3.3,44.2,-2.3,-25.5,,,,,,,,,,,,,,,,,,,,,,,,,
29-09-2019,42124,40045,36075,17021,2430,137695,508,0,0,0,157,665,888,911,829,323,45,2996,267,101,151,121,25,665,13,65,12,,,91,20.16,15.28,79.23,1.64,0.03,116,8.2,0,0,0,5.1,13.3,0.067,0,0.25,3.08,3.33,52.27,44.4,1820,66,665,112,127,258,3048,8.46,33.93,4060,14420,7412,4165,382,30439,14321,24409,12033,7780,11,58554,18381,38829,19445,11945,393,88993,229.7,-215.6,57.1,-55.5,-7,8.7,204.4,-211.6,93.2,-65.1,-8.8,12.1,-25.3,4,36.1,-9.6,-1.8,3.4,43.4,-2.8,-24,,,,,,,,,,,,,,,,,,,,,,,,,
01-10-2019,45496,42852,37630,18165,2392,146535,1713,0,0,0,179,1892,929,944,860,354,44,3131,276,103,168,132,24,703,4,58,14,,,76,28.02,14.35,78.89,1.79,0.03,123,14.4,0,0,0,5.1,19.5,0.053,0.38,1.08,8.41,9.87,60.28,29.85,1915,72,703,112,135,254,3191,7.96,33.5,4061,15330,8332,4665,382,32770,14666,24689,9773,7630,11,56769,18727,40018,18105,12295,393,89538,240.6,-214.3,39.8,-58.4,-6.7,1.1,211.8,-222.2,84.2,-65.8,-8.5,-0.5,-28.7,-7.9,44.4,-7.4,-1.8,-1.5,43.4,-3,-21.9,,,,,,,,,,,,,,,,,,,,,,,,,
01-10-2019,46345,43786,39193,19667,2532,151523,1215,0,0,0,121,1336,963,960,886,370,45,3223,260,101,162,132,24,679,13,67,17,,,96,24.99,17.4,81.56,2.02,0.02,126,7.7,0.6,0,0,5.2,13.5,0.027,0,0.36,4.16,4.51,79.54,15.95,2006,74,679,113,132,280,3282,8.52,32.63,5534,16230,9122,4305,382,35573,12436,24194,8703,7120,11,52464,17970,40424,17825,11425,393,88037,212.3,-225.8,76.1,-55.4,-7.6,-0.3,201.1,-235.5,86.1,-46.7,-10.2,-5.1,-11.2,-9.7,10,8.7,-2.6,-4.7,42.4,-0.9,-21.5,,,,,,,,,,,,,,,,,,,,,,,,,
02-10-2019,44806,43295,37446,20317,2692,148556,911,0,0,0,92,1003,919,956,836,389,47,3147,234,97,149,131,27,637,13,37,11,,,61,29.07,21.7,71.67,2.16,0.03,125,9,0,0,0,1,10,0.027,0,0.95,1.49,2.44,76.39,21.17,2001,74,637,112,127,236,3187,7.41,30.92,5094,17025,9132,3780,347,35378,10866,21382,8703,6110,11,47072,15960,38406,17835,9890,358,82449,188.1,-198.5,70.8,-52.1,-8.2,0,178.4,-192.8,75.3,-50.1,-9.9,0.9,-9.7,5.7,4.5,2.1,-1.8,0.9,43.1,-1.1,-22.5,,,,,,,,,,,,,,,,,,,,,,,,,
03-10-2019,43726,45902,38789,20523,2743,151683,1929,0,0,0,120,2049,971,1004,881,405,49,3310,212,102,153,138,25,630,20,23,13,,,57,29.97,20.47,71.63,1.66,0.04,124,12.6,0,0,0,0.8,13.5,0.032,0,0.15,5.94,6.09,76.44,17.48,2152,76,630,112,148,235,3353,7.02,29.13,4983,16825,8632,3780,347,34567,9486,20284,8953,6150,77,44950,14469,37109,17585,9930,424,79516,200.3,-193.1,63.3,-63.5,-7.1,0,191.5,-189,81.7,-73.3,-5.8,5.1,-8.9,4.1,18.4,-9.8,1.2,5.1,43.4,-1.4,-23.9,,,,,,,,,,,,,,,,,,,,,,,,,
04-10-2019,46615,45177,39159,21382,2672,155005,1765,36,0,0,85,1886,963,1009,899,417,49,3337,208,98,114,137,24,582,12,14,16,,,42,31.07,20.2,79.23,1.95,0.03,132,11.2,0.1,0,0,0.8,12.1,0.029,0,0.02,4.54,4.56,78.4,17.04,2240,78,582,113,144,228,3383,6.73,27.27,4662,17217,7932,2780,97,32688,9111,20145,8770,5350,11,43387,13773,37362,16702,8130,108,76075,200.9,-183,74,-82.8,-9,0.1,190.9,-181.4,88.3,-88.4,-9.4,0.1,-9.9,1.6,14.3,-5.6,-0.4,0.1,42.2,-1.5,-17.5,,,,,,,,,,,,,,,,,,,,,,,,,
05-10-2019,46829,45961,37670,20428,2726,153614,1195,0,0,0,93,1288,984,1017,881,406,51,3337,209,103,99,130,24,564,7,10,8,,,24,29.81,20.84,79.45,1.64,0.04,132,9,0,0,0,0.5,9.5,0.022,0,0,0.39,0.39,76.52,23.09,2294,75,564,113,138,207,3391,6.11,26.09,4394,16913,7932,2070,97,31405,8091,19973,9020,5240,11,42335,12485,36886,16952,7310,108,73740,208.4,-186.8,71.4,-84.6,-8.5,0,196,-181.2,88.4,-95,-9.1,-0.9,-12.4,5.5,17,-10.4,-0.6,-0.9,39.1,-1.2,-24.4,,,,,,,,,,,,,,,,,,,,,,,,,
06-10-2019,44937,42784,36329,19212,2571,145833,452,0,0,0,28,480,976,984,834,404,48,3247,206,95,95,118,24,539,13,9,11,,,33,26.22,20.8,66.36,2.03,0.04,115,9.3,0,0,0,0.3,9.6,0.022,0,0,1.57,1.57,78.08,20.35,2211,69,539,116,138,207,3280,6.3,26.27,4394,16913,8512,2070,97,31986,9231,20316,9570,5750,11,44878,13625,37229,18082,7820,108,76864,188.9,-191.6,79.5,-68.4,-8.4,0,163.3,-170.2,99.8,-78.9,-10.2,3.9,-25.6,21.4,20.3,-10.5,-1.8,3.9,36.3,0.5,-25.2,,,,,,,,,,,,,,,,,,,,,,,,,
07-10-2019,46693,44562,35653,18297,2416,147621,471,0,0,0,43,514,989,1005,813,382,43,3231,197,100,100,110,21,528,8,9,20,,,37,32.26,21.7,58.89,2.06,0.03,115,9.2,0,0,0,2,11.3,0.026,0,0,0.07,0.07,68.68,31.25,2228,69,528,116,132,202,3274,6.15,25.81,4474,15428,8512,1570,660,30644,8261,20050,9320,5850,11,43492,12735,35478,17832,7420,672,74136,203.2,-202.7,79.6,-72.4,-7.9,-0.1,185.8,-208,96,-76,-7.8,-9.9,-17.4,-5.3,16.4,-3.7,0.2,-9.8,31.2,0.6,-25,,,,,,,,,,,,,,,,,,,,,,,,,
08-10-2019,42153,39610,36059,16472,2056,136350,441,0,0,0,321,762,931,937,821,356,40,3085,199,98,131,109,19,556,4,14,8,,,26,34.01,22.2,72.48,1.97,0.03,131,8.4,0,0,0,4.1,12.5,0.034,0,0,0.01,0.01,61.47,38.52,2052,63,556,117,133,209,3129,6.68,28.18,4474,15428,8012,1570,910,30394,9386,19263,9290,6150,11,44100,13860,34691,17302,7720,922,74494,181.6,-185.9,84.5,-69.1,-11.3,-0.1,175.1,-191.1,97.2,-76.9,-7.3,-3,-6.5,-5.2,12.7,-7.9,4,-3,32.3,1.2,-24.7,,,,,,,,,,,,,,,,,,,,,,,,,
09-10-2019,47729,45958,38805,17603,2272,152367,519,0,0,0,220,739,1005,1006,864,351,41,3266,199,101,147,127,17,590,2,13,9,,,25,32.99,22.7,70.21,2.04,0.04,128,9.5,0,0,0,3.5,13.1,0.029,0,0,0.42,0.42,66.26,33.32,2191,73,590,117,139,204,3313,6.17,27.48,3264,16420,8262,1200,660,29806,8581,20861,8870,6260,11,44583,11845,37280,17132,7460,672,74388,206.4,-204,86.5,-83.7,-5.4,-0.1,209.5,-211.5,96.8,-86.9,-3.9,4,3,-7.5,10.3,-3.2,1.5,4.1,40.2,0.4,-24.9,,,,,,,,,,,,,,,,,,,,,,,,,
10-10-2019,48195,47417,38863,19599,2467,156541,529,0,0,0,122,651,1030,1055,880,381,44,3391,191,101,158,122,16,590,3,12,6,,,21,32.52,23.4,66.99,2.1,0.02,125,10,0,0,0,2.2,12.2,0.031,0.02,1.11,3.38,4.51,80.95,14.54,2320,74,590,117,144,195,3439,5.68,26.21,3202,15843,8262,1200,660,29167,9451,19541,8870,6510,11,44383,12653,35383,17132,7710,672,73550,214.7,-196.7,77.2,-91.8,-3.5,-0.1,216.1,-204.9,78.6,-94.9,-2.6,-7.7,1.4,-8.2,1.4,-3.1,0.9,-7.6,33.7,0,-23.6,,,,,,,,,,,,,,,,,,,,,,,,,
11-10-2019,48371,46952,39492,20711,2628,158154,541,0,0,0,73,614,1037,1058,884,410,48,3436,184,90,169,123,16,581,2,7,6,,,15,31.6,23,63.67,2.03,0.04,120,12.2,0,0,0,1.5,13.8,0.029,0,0.02,5.31,5.34,79.09,15.58,2376,75,581,117,140,184,3473,5.31,25.41,3202,15753,8052,1200,660,28867,9136,18523,9080,6940,11,43690,12338,34275,17132,8140,672,72557,226.1,-213,72,-82.5,-2.6,-0.1,229.7,-220.3,73.3,-87.6,0.5,-4.2,3.7,-7.2,1.4,-5.1,3.1,-4.2,35.4,-0.4,-19.4,,,,,,,,,,,,,,,,,,,,,,,,,
12-10-2019,48191,47575,38538,20475,2646,157425,490,0,0,0,97,587,1026,1063,874,406,46,3415,180,75,147,117,15,534,3,11,7,,,21,25.69,23.4,70.65,2.1,0.04,122,11.4,0,0,0,0.9,12.4,0.022,0,0,0.54,0.54,78.5,20.96,2393,78,534,116,139,194,3455,5.63,24.45,2934,16228,7552,1400,660,28774,10176,18658,9970,6230,11,45045,13110,34885,17522,7630,672,73819,226,-215.5,69.3,-78.6,-1.1,0.2,227.5,-220.6,71.2,-82.6,1.3,-3.2,1.5,-5.1,1.8,-4,2.5,-3.4,34.6,-0.1,-23.1,,,,,,,,,,,,,,,,,,,,,,,,,
14-10-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-10-2019,48419,49193,38764,20513,2660,159549,499,0,0,0,126,625,1040,1111,874,413,48,3486,171,76,154,110,14,525,5,25,25,,,56,26.13,24.3,64.07,2.06,0.05,117,14,0,0,0,1.6,15.6,0.029,0,0,5.12,5.12,77.91,16.98,2479,81,525,93,144,213,3536,6.03,23.52,2832,17005,8902,1400,910,31049,8331,17851,8670,6130,11,40993,11163,34855,17572,7530,922,72042,226.2,-213.8,80.1,-96,3.6,0,198.2,-194.6,74.8,-96.8,13.7,-4.7,-28.1,19.2,-5.3,-0.7,10.1,-4.8,29.6,-1.5,-25.4,,,,,,,,,,,,,,,,,,,,,,,,,
16-10-2019,49186,49364,38122,20234,2717,159623,628,0,0,0,93,721,1037,1127,853,405,48,3470,163,68,151,100,12,494,3,30,28,,,62,28.39,23.2,51.42,2.04,0.05,105,13.2,0,0,0,1.2,14.4,0.023,0,0,1.96,1.96,83.21,14.84,2502,87,494,93,140,214,3530,6.05,22.69,3059,16563,7902,1670,910,30104,8021,17659,8440,4730,11,38861,11080,34221,16342,6400,922,68964,235.9,-217.7,60.3,-84.6,6.2,0.1,232.7,-209.7,49.3,-83.1,9.6,-1.3,-3.2,8,-11,1.5,3.5,-1.3,29.1,-3,18.2,,,,,,,,,,,,,,,,,,,,,,,,,
17-10-2019,49013,50113,37351,20211,2733,159421,501,0,0,0,96,597,1034,1140,828,420,50,3473,157,78,147,100,12,494,4,21,24,,,49,23.56,21.9,60.91,2.06,0.04,108,13.3,0,0.2,0,2.5,15.9,0.033,0,0.34,5.09,5.43,78.92,15.65,2484,91,494,109,139,202,3519,5.75,22.89,3490,16105,7652,1670,910,29827,8566,17062,9350,5230,11,40219,12056,33167,17002,6900,922,70046,244,-221.6,54.8,-84,6.9,0.1,245,-220.5,40.3,-72.5,13,5.3,1,1.1,-14.5,11.5,6.1,5.2,25.5,-2,-25.5,,,,,,,,,,,,,,,,,,,,,,,,,
18-10-2019,46959,47944,37804,21222,2735,156664,460,0,0,0,199,659,986,1121,833,430,49,3419,158,59,133,98,12,460,8,24,26,,,58,29.3,19.7,61.52,2.02,0.02,113,11.8,0,0,0,2.6,14.4,0.024,0,0,0.87,0.87,80.91,18.22,2445,88,460,116,139,215,3463,6.2,22.83,3284,16305,7652,2495,910,30646,8761,17415,8573,5340,11,40100,12045,33720,16225,7835,922,70746,240.2,-226,53.9,-73.6,6,0.5,231.1,-221.9,52.7,-72.6,11.1,0.3,-9.1,4.1,-1.2,0.9,5.2,-0.2,24.8,-2.6,-17,,,,,,,,,,,,,,,,,,,,,,,,,
19-10-2019,47443,47430,35874,20098,2754,153599,499,0,0,0,163,662,974,1065,796,429,48,3312,158,51,100,99,12,421,23,36,27,,,86,24.8,15.8,67.21,1.73,0.05,110,12.4,0,0.2,0,2.1,14.6,0.027,0,0,3.94,3.94,83.98,12.08,2385,83,421,103,134,243,3369,7.22,22.77,3034,15706,8652,1970,910,30272,9481,17255,9623,4950,11,41320,12515,32961,18275,6920,922,71592,223.3,-221.8,49.6,-57.7,6.5,0,213.8,-230.4,53.6,-49.7,10.3,-2.4,-9.5,-8.7,4,8,3.9,-2.4,25,-1.2,-26.2,,,,,,,,,,,,,,,,,,,,,,,,,
