date,region,state,max_demand_met_mw,shortage_max_demand_mw,energy_met_mu,drawal_schedule_mu,od_ud_mu,max_od_mw,energy_shortage_mu
2026-06-13,SR,Kerala,4498.0,0.0,83.89,73.22,1.01,,0.0
2026-06-13,SR,Puducherry,548.0,0.0,11.63,11.56,-0.34,,0.0
2026-06-13,SR,Tamil Nadu,19013.0,0.0,402.09,188.45,-6.94,,0.0
2026-06-13,SR,Telangana,10694.0,0.0,212.27,90.47,-2.02,,0.0
2026-06-13,WR,AMNSIL,964.0,0.0,21.1,9.2,-0.5,,0.0
2026-06-13,WR,BALCO,713.0,0.0,17.0,17.1,-0.1,,0.0
2026-06-13,WR,Chhattisgarh,5903.0,0.0,125.1,69.8,0.7,,0.0
2026-06-13,WR,DNHDDPDCL,1427.0,0.0,32.5,32.2,0.3,,0.0
2026-06-13,WR,Goa,778.0,0.0,17.7,16.6,0.6,,0.0
2026-06-13,WR,Gujarat,27508.0,0.0,564.8,202.5,-11.2,,0.0
2026-06-13,WR,MP,12981.0,0.0,282.7,162.4,0.0,,0.0
2026-06-13,WR,Maharashtra,30527.0,0.0,669.8,240.9,-3.3,,0.0
2026-06-13,WR,RIL JAMNAGAR,275.0,0.0,6.6,6.6,0.0,,0.0
2026-06-14,ER,Bihar,8751.0,0.0,175.5,154.76136,-0.86,,0.0
2026-06-14,ER,DVC,3207.0,0.0,69.2,-32.62997,0.0,,0.0
2026-06-14,ER,Jharkhand,2229.0,0.0,50.56,37.03177,1.64,,0.0
2026-06-14,ER,Odisha,7278.0,0.0,134.78,60.14857,-3.03,,0.0
2026-06-14,ER,Railways_ER ISTS,18.0,0.0,0.25,0.22691,0.02,,0.0
2026-06-14,ER,Sikkim,113.0,0.0,1.36,1.18713,0.17,,0.0
2026-06-14,ER,West Bengal,12614.0,0.0,242.53,96.42323,-1.53,,0.0
2026-06-14,NER,Arunachal Pradesh,197.0,0.0,3.53,3.55,-0.17,,0.0
2026-06-14,NER,Assam,2335.0,0.0,44.82,38.51,0.7,,0.0
2026-06-14,NER,Manipur,229.0,0.0,3.31,3.46,-0.15,,0.0
2026-06-14,NER,Meghalaya,351.0,0.0,6.48,2.21,-0.17,,0.0
2026-06-14,NER,Mizoram,119.0,0.0,1.88,1.64,-0.43,,0.0
2026-06-14,NER,Nagaland,159.0,0.0,3.2,2.94,-0.08,,0.0
2026-06-14,NER,Tripura,296.0,0.0,5.29,6.7,0.08,,0.0
2026-06-14,NR,Bulk Consumer_NR ISTS,105.0,0.0,1.8,1.82,-0.02,,0.0
2026-06-14,NR,Chandigarh,290.0,0.0,5.27,5.35,-0.08,,0.0
2026-06-14,NR,Delhi,6927.0,0.0,129.56,119.82,-2.42,,0.0
2026-06-14,NR,HP,1568.0,0.0,31.66,3.32,0.31,,0.0
2026-06-14,NR,Haryana,10307.0,0.0,214.13,161.54,-6.0,,0.0
2026-06-14,NR,J&K(UT) & Ladakh(UT),2522.0,0.0,51.35,26.13,-0.11,,0.0
2026-06-14,NR,Punjab,11755.0,0.0,256.78,167.68,-2.07,,0.0
2026-06-14,NR,Railways_NR ISTS,221.0,0.0,4.72,4.32,0.4,,0.0
2026-06-14,NR,Rajasthan,14331.0,0.0,297.57,87.41,-18.76,,0.0
2026-06-14,NR,UP,29223.0,0.0,556.37,246.47,-2.25,,0.0
2026-06-14,NR,Uttarakhand,2479.0,0.0,48.22,32.53,0.19,,0.0
2026-06-14,SR,Andhra Pradesh,10647.0,0.0,226.78,89.04,1.04,,0.0
2026-06-14,SR,Karnataka,12192.0,0.0,238.86,72.08,-2.64,,0.0
2026-06-14,SR,Kerala,5477.0,0.0,79.03,69.76,0.86,,0.0
2026-06-14,SR,Puducherry,485.0,0.0,10.51,10.55,-0.45,,0.0
2026-06-14,SR,Tamil Nadu,17627.0,0.0,356.31,129.54,-4.72,,0.0
2026-06-14,SR,Telangana,9689.0,0.0,203.62,71.43,-0.07,,0.0
2026-06-14,WR,AMNSIL,875.0,0.0,19.9,9.4,0.5,,0.0
2026-06-14,WR,BALCO,714.0,0.0,17.0,17.1,-0.1,,0.0
2026-06-14,WR,Chhattisgarh,5930.0,0.0,124.9,71.4,-0.6,,0.0
2026-06-14,WR,DNHDDPDCL,1363.0,0.0,30.8,30.6,0.2,,0.0
2026-06-14,WR,Goa,782.0,0.0,15.9,15.7,-0.3,,0.0
2026-06-14,WR,Gujarat,24820.0,0.0,532.7,189.9,-12.5,,0.0
2026-06-14,WR,MP,12500.0,0.0,268.9,143.2,0.0,,0.0
2026-06-14,WR,Maharashtra,27506.0,0.0,638.7,220.5,-4.2,,0.0
2026-06-14,WR,RIL JAMNAGAR,283.0,0.0,6.6,6.6,0.0,,0.0
2026-06-15,ER,Bihar,8838.0,0.0,184.84,162.16344,-0.61,,0.0
2026-06-15,ER,DVC,3221.0,0.0,68.43,-31.32846,-3.39,,0.0
2026-06-15,ER,Jharkhand,2545.0,0.0,52.99,40.39781,0.34,,0.0
2026-06-15,ER,Odisha,6984.0,0.0,135.37,54.17051,-2.08,,0.0
2026-06-15,ER,Railways_ER ISTS,18.0,0.0,0.19,0.26932,-0.08,,0.0
2026-06-15,ER,Sikkim,113.0,0.0,1.42,1.5018,-0.08,,0.0
2026-06-15,ER,West Bengal,13046.0,0.0,263.38,111.45988,-2.95,,0.0
2026-06-15,NER,Arunachal Pradesh,199.0,0.0,3.7,3.51,-0.03,,0.0
2026-06-15,NER,Assam,2571.0,0.0,45.85,38.75,0.52,,0.0
2026-06-15,NER,Manipur,242.0,0.0,3.5,3.53,-0.03,,0.0
2026-06-15,NER,Meghalaya,364.0,0.0,6.44,1.63,-0.02,,0.0
2026-06-15,NER,Mizoram,143.0,0.0,2.39,1.81,-0.05,,0.0
2026-06-15,NER,Nagaland,175.0,0.0,3.41,3.04,-0.03,,0.0
2026-06-15,NER,Tripura,312.0,0.0,5.23,7.21,-0.56,,0.0
2026-06-15,NR,Bulk Consumer_NR ISTS,106.0,0.0,1.77,1.77,0.0,,0.0
2026-06-15,NR,Chandigarh,341.0,0.0,6.56,6.59,-0.03,,0.0
2026-06-15,NR,Delhi,6814.0,0.0,132.82,124.82,-4.37,,0.0
2026-06-15,NR,HP,1753.0,0.0,36.4,8.05,0.7,,0.0
2026-06-15,NR,Haryana,10285.0,0.0,216.3,163.56,-8.36,,0.0
2026-06-15,NR,J&K(UT) & Ladakh(UT),2526.0,110.0,52.31,28.92,2.22,,0.41
2026-06-15,NR,Punjab,13012.0,0.0,284.82,186.91,-3.19,,0.0
2026-06-15,NR,Railways_NR ISTS,233.0,0.0,4.78,4.31,0.47,,0.0
2026-06-15,NR,Rajasthan,14844.0,0.0,295.9,44.64,-10.29,,0.0
2026-06-15,NR,UP,28942.0,0.0,588.47,234.79,-3.52,,0.0
2026-06-15,NR,Uttarakhand,2604.0,0.0,53.58,38.4,0.45,,0.0
2026-06-15,SR,Andhra Pradesh,11601.0,0.0,238.26,67.81,-1.42,,0.0
2026-06-15,SR,Karnataka,14269.0,0.0,273.06,76.4,0.21,,0.0
2026-06-15,SR,Kerala,4868.0,0.0,89.65,77.25,1.63,,0.0
2026-06-15,SR,Puducherry,548.0,0.0,10.96,10.87,-0.29,,0.0
2026-06-15,SR,Tamil Nadu,19690.0,0.0,403.57,187.7,-0.09,,0.0
2026-06-15,SR,Telangana,11108.0,0.0,228.11,85.29,-0.08,,0.0
2026-06-15,WR,AMNSIL,957.0,0.0,21.2,9.4,-0.4,,0.0
2026-06-15,WR,BALCO,711.0,0.0,17.0,17.3,-0.3,,0.0
2026-06-15,WR,Chhattisgarh,5950.0,0.0,126.3,72.7,-1.6,,0.0
2026-06-15,WR,DNHDDPDCL,1400.0,0.0,31.7,31.4,0.3,,0.0
2026-06-15,WR,Goa,835.0,0.0,19.5,17.3,1.8,,0.0
2026-06-15,WR,Gujarat,27435.0,0.0,554.0,210.4,-4.7,,0.0
2026-06-15,WR,MP,12498.0,0.0,277.2,142.8,0.0,,0.0
2026-06-15,WR,Maharashtra,28540.0,0.0,666.9,225.7,6.8,,0.0
2026-06-15,WR,RIL JAMNAGAR,275.0,0.0,6.5,6.6,-0.1,,0.0
2026-06-16,ER,Bihar,8656.0,0.0,187.82,163.9119,0.64,,0.915
2026-06-16,ER,DVC,3335.0,0.0,73.05,-30.32096,0.99,,0.0
2026-06-16,ER,Jharkhand,2477.0,0.0,53.58,39.48757,0.26,,0.0
2026-06-16,ER,Odisha,6892.0,0.0,137.38,49.79632,-1.43,,0.0
2026-06-16,ER,Railways_ER ISTS,20.0,0.0,0.25,0.24405,0.01,,0.0
2026-06-16,ER,Sikkim,121.0,0.0,1.52,1.41502,0.1,,0.0
2026-06-16,ER,West Bengal,13270.0,0.0,270.85,113.4122,-0.9,,0.0
2026-06-16,NER,Arunachal Pradesh,215.0,0.0,3.8,3.4,0.22,,0.0
2026-06-16,NER,Assam,2658.0,0.0,50.65,42.65,1.4,,0.11
2026-06-16,NER,Manipur,240.0,0.0,3.62,3.53,0.09,,0.0
2026-06-16,NER,Meghalaya,370.0,0.0,6.61,1.86,-0.16,,0.0
2026-06-16,NER,Mizoram,140.0,0.0,2.56,1.84,-0.35,,0.0
2026-06-16,NER,Nagaland,177.0,0.0,3.55,3.1,-0.01,,0.0
2026-06-16,NER,Tripura,320.0,0.0,5.31,7.24,-0.5,,0.0
2026-06-16,NR,Bulk Consumer_NR ISTS,105.0,0.0,1.65,1.65,0.0,,0.0
2026-06-16,NR,Chandigarh,345.0,0.0,6.82,6.76,0.06,,0.0
2026-06-16,NR,Delhi,6057.0,0.0,125.48,116.92,-4.11,,0.0
2026-06-16,NR,HP,1768.0,0.0,37.94,8.52,0.23,,0.0
2026-06-16,NR,Haryana,10209.0,0.0,219.59,161.65,-5.35,,0.0
2026-06-16,NR,J&K(UT) & Ladakh(UT),2258.0,0.0,48.14,27.15,0.09,,0.57
2026-06-16,NR,Punjab,14288.0,0.0,298.23,190.93,-4.51,,0.0
2026-06-16,NR,Railways_NR ISTS,228.0,0.0,4.65,4.23,0.42,,0.0
2026-06-16,NR,Rajasthan,14346.0,0.0,311.16,55.27,-10.53,,0.0
2026-06-16,NR,UP,30257.0,0.0,602.59,209.52,-0.43,,0.0
2026-06-16,NR,Uttarakhand,2748.0,0.0,55.2,39.52,1.12,,0.0
2026-06-16,SR,Andhra Pradesh,12573.0,0.0,254.16,75.53,3.55,,0.0
2026-06-16,SR,Karnataka,14783.0,0.0,293.41,84.57,3.64,,0.0
2026-06-16,SR,Kerala,4998.0,0.0,92.38,75.85,1.78,,0.95
2026-06-16,SR,Puducherry,555.0,0.0,11.41,11.27,-0.28,,0.0
2026-06-16,SR,Tamil Nadu,20342.0,0.0,420.69,196.22,-0.46,,0.0
2026-06-16,SR,Telangana,11834.0,0.0,239.47,99.34,2.58,,0.0
2026-06-16,WR,AMNSIL,952.0,0.0,21.3,8.9,-0.2,,0.0
2026-06-16,WR,BALCO,710.0,0.0,16.9,17.2,-0.3,,0.0
2026-06-16,WR,Chhattisgarh,5779.0,0.0,126.9,69.9,1.2,,1.19
2026-06-16,WR,DNHDDPDCL,1381.0,0.0,32.0,31.9,0.1,,0.0
2026-06-16,WR,Goa,818.0,0.0,16.8,17.2,-0.9,,0.0
2026-06-16,WR,Gujarat,28436.0,0.0,563.0,207.6,-1.3,,0.0
2026-06-16,WR,MP,12681.0,0.0,286.1,153.6,0.0,,0.0
2026-06-16,WR,Maharashtra,30764.0,0.0,682.5,220.2,12.0,,1.4
2026-06-16,WR,RIL JAMNAGAR,275.0,0.0,6.5,6.6,-0.1,,0.0
2026-06-17,ER,Bihar,8519.0,0.0,187.12,162.63658,1.68,,0.424
2026-06-17,ER,DVC,3320.0,0.0,74.46,-30.95706,0.38,,0.0
2026-06-17,ER,Jharkhand,2530.0,0.0,54.57,39.37631,1.44,,0.0
2026-06-17,ER,Odisha,7101.0,0.0,142.31,51.61125,0.37,,0.0
2026-06-17,ER,Railways_ER ISTS,25.0,0.0,0.23,0.24151,-0.01,,0.0
2026-06-17,ER,Sikkim,94.0,0.0,1.44,1.46266,-0.02,,0.0
2026-06-17,ER,West Bengal,13570.0,0.0,276.85,113.4287,0.64,,0.0
2026-06-17,NER,Arunachal Pradesh,199.0,0.0,3.51,3.33,0.01,,0.0
2026-06-17,NER,Assam,2479.0,0.0,47.85,40.89,0.29,,0.68
2026-06-17,NER,Manipur,246.0,0.0,3.38,3.44,-0.06,,0.0
2026-06-17,NER,Meghalaya,362.0,0.0,6.38,1.15,-0.18,,0.0
2026-06-17,NER,Mizoram,147.0,0.0,2.62,1.74,-0.17,,0.0
2026-06-17,NER,Nagaland,178.0,0.0,3.41,3.01,-0.09,,0.0
2026-06-17,NER,Tripura,303.0,0.0,4.8,7.12,0.04,,0.0
2026-06-17,NR,Bulk Consumer_NR ISTS,107.0,0.0,1.7,1.7,0.0,,0.0
2026-06-17,NR,Chandigarh,362.0,0.0,7.36,7.17,0.19,,0.0
2026-06-17,NR,Delhi,6641.0,0.0,127.67,119.27,-4.07,,0.0
2026-06-17,NR,HP,1892.0,0.0,38.59,6.82,-0.94,,0.0
2026-06-17,NR,Haryana,11277.0,0.0,234.15,171.23,-2.68,,0.0
2026-06-17,NR,J&K(UT) & Ladakh(UT),2517.0,0.0,50.04,26.61,-0.67,,0.56
2026-06-17,NR,Punjab,15612.0,0.0,331.77,202.74,0.18,,0.0
2026-06-17,NR,Railways_NR ISTS,229.0,0.0,4.52,3.93,0.59,,0.0
2026-06-17,NR,Rajasthan,15241.0,0.0,293.28,62.53,-11.84,,0.0
2026-06-17,NR,UP,29958.0,0.0,621.46,224.77,0.27,,0.0
2026-06-17,NR,Uttarakhand,2865.0,0.0,56.97,40.99,0.42,,0.0
2026-06-17,SR,Andhra Pradesh,12724.0,0.0,257.16,76.24,-1.24,,0.0
2026-06-17,SR,Karnataka,15606.0,0.0,306.95,85.89,2.97,,0.0
2026-06-17,SR,Kerala,4753.0,0.0,92.07,74.14,0.84,,1.3
2026-06-17,SR,Puducherry,552.0,0.0,11.72,11.46,-0.15,,0.0
2026-06-17,SR,Tamil Nadu,20429.0,0.0,432.06,189.02,-6.48,,0.0
2026-06-17,SR,Telangana,12633.0,0.0,252.69,122.26,2.52,,0.0
2026-06-17,WR,AMNSIL,940.0,0.0,21.2,9.2,-0.4,,0.0
2026-06-17,WR,BALCO,707.0,0.0,16.9,17.2,-0.3,,0.0
2026-06-17,WR,Chhattisgarh,5653.0,0.0,125.6,68.9,1.9,,0.47
2026-06-17,WR,DNHDDPDCL,1405.0,0.0,31.9,31.9,0.0,,0.0
2026-06-17,WR,Goa,825.0,0.0,18.2,17.2,0.5,,0.0
2026-06-17,WR,Gujarat,27579.0,0.0,559.4,196.1,-5.6,,0.0
2026-06-17,WR,MP,12645.0,0.0,286.3,155.4,0.0,,0.0
2026-06-17,WR,Maharashtra,30851.0,0.0,683.7,230.8,0.9,,1.62
2026-06-17,WR,RIL JAMNAGAR,275.0,0.0,6.5,6.5,0.0,,0.0
2026-06-18,ER,Bihar,8874.0,0.0,189.24,165.56512,0.8,,0.0
2026-06-18,ER,DVC,3289.0,0.0,74.48,-35.13396,1.03,,0.0
2026-06-18,ER,Jharkhand,2520.0,0.0,53.18,40.05541,-0.14,,0.0
2026-06-18,ER,Odisha,7235.0,0.0,146.36,53.31142,1.05,,0.0
2026-06-18,ER,Railways_ER ISTS,19.0,0.0,0.19,0.1912,0.0,,0.0
2026-06-18,ER,Sikkim,100.0,0.0,1.36,1.49585,-0.14,,0.0
2026-06-18,ER,West Bengal,13400.0,0.0,264.1,108.18794,-5.28,,0.0
2026-06-18,NER,Arunachal Pradesh,213.0,0.0,3.63,3.6,-0.13,,0.0
2026-06-18,NER,Assam,2570.0,39.0,48.22,40.51,0.33,,0.31
2026-06-18,NER,Manipur,254.0,0.0,3.59,3.65,-0.06,,0.0
2026-06-18,NER,Meghalaya,374.0,0.0,6.46,1.49,-0.03,,0.0
2026-06-18,NER,Mizoram,141.0,0.0,2.19,1.81,-0.27,,0.0
2026-06-18,NER,Nagaland,178.0,0.0,3.45,3.21,-0.2,,0.0
2026-06-18,NER,Tripura,298.0,0.0,4.85,7.22,-0.12,,0.0
2026-06-18,NR,Bulk Consumer_NR ISTS,107.0,0.0,1.61,1.61,0.0,,0.0
2026-06-18,NR,Chandigarh,370.0,0.0,7.2,7.24,-0.04,,0.0
2026-06-18,NR,Delhi,7153.0,0.0,143.25,132.34,-3.44,,0.0
2026-06-18,NR,HP,1791.0,0.0,38.63,1.19,-0.28,,0.0
2026-06-18,NR,Haryana,12392.0,0.0,257.06,191.63,-5.31,,0.0
2026-06-18,NR,J&K(UT) & Ladakh(UT),2573.0,0.0,52.82,26.11,1.53,,1.5
2026-06-18,NR,Punjab,15178.0,0.0,330.57,223.15,-7.48,,0.0
2026-06-18,NR,Railways_NR ISTS,229.0,0.0,4.64,3.74,0.9,,0.0
2026-06-18,NR,Rajasthan,14773.0,0.0,327.32,56.28,-8.68,,0.0
2026-06-18,NR,UP,29641.0,0.0,644.02,246.89,0.8,,0.0
2026-06-18,NR,Uttarakhand,2917.0,0.0,59.87,39.83,0.69,,0.3
2026-06-18,SR,Andhra Pradesh,11865.0,0.0,246.43,58.54,-1.8,,0.0
2026-06-18,SR,Karnataka,15431.0,0.0,304.18,96.69,4.33,,0.0
2026-06-18,SR,Kerala,4663.0,0.0,90.91,74.96,0.48,,0.45
2026-06-18,SR,Puducherry,539.0,0.0,11.23,11.18,-0.35,,0.0
2026-06-18,SR,Tamil Nadu,19320.0,0.0,425.76,212.65,-0.95,,0.0
2026-06-18,SR,Telangana,12646.0,0.0,253.7,121.73,0.55,,0.0
2026-06-18,WR,AMNSIL,890.0,0.0,19.1,9.2,-0.3,,0.0
2026-06-18,WR,BALCO,709.0,0.0,16.9,17.0,-0.1,,0.0
2026-06-18,WR,Chhattisgarh,5489.0,132.0,122.6,68.2,0.7,,0.44
2026-06-18,WR,DNHDDPDCL,1396.0,0.0,32.5,32.1,0.4,,0.0
2026-06-18,WR,Goa,832.0,0.0,17.9,17.2,0.3,,0.13
2026-06-18,WR,Gujarat,26347.0,0.0,549.9,184.5,-5.5,,0.0
2026-06-18,WR,MP,12799.0,0.0,289.9,151.0,0.0,,0.0
2026-06-18,WR,Maharashtra,30718.0,0.0,681.2,228.2,1.5,,0.15
2026-06-18,WR,RIL JAMNAGAR,275.0,0.0,6.4,6.4,0.0,,0.0
2026-06-19,ER,Bihar,8633.0,0.0,183.72,162.07659,-1.12,,0.0
2026-06-19,ER,DVC,3130.0,0.0,70.84,-39.34571,-0.82,,0.0
2026-06-19,ER,Jharkhand,2448.0,0.0,54.29,40.54748,1.12,,0.0
2026-06-19,ER,Odisha,6949.0,0.0,140.16,57.01922,-3.29,,0.0
2026-06-19,ER,Railways_ER ISTS,20.0,0.0,0.26,0.2371,0.02,,0.0
2026-06-19,ER,Sikkim,97.0,0.0,1.36,1.53996,-0.18,,0.0
2026-06-19,ER,West Bengal,10492.0,0.0,215.64,67.24068,-3.94,,0.0
2026-06-19,NER,Arunachal Pradesh,205.0,0.0,3.59,3.65,-0.22,,0.0
2026-06-19,NER,Assam,2540.0,0.0,48.52,41.8,0.24,,0.24
2026-06-19,NER,Manipur,243.0,0.0,3.64,3.54,0.1,,0.0
2026-06-19,NER,Meghalaya,360.0,0.0,6.56,1.92,-0.07,,0.0
2026-06-19,NER,Mizoram,133.0,0.0,2.11,1.85,-0.4,,0.0
2026-06-19,NER,Nagaland,176.0,0.0,3.56,3.1,-0.02,,0.0
2026-06-19,NER,Tripura,322.0,0.0,5.97,7.28,-0.09,,0.0
2026-06-19,NR,Bulk Consumer_NR ISTS,105.0,0.0,1.56,1.55,0.01,,0.0
2026-06-19,NR,Chandigarh,392.0,0.0,7.66,7.57,0.09,,0.0
2026-06-19,NR,Delhi,7168.0,0.0,145.0,131.94,-3.42,,0.0
2026-06-19,NR,HP,1800.0,0.0,38.81,2.37,-0.89,,0.0
2026-06-19,NR,Haryana,12955.0,0.0,263.91,199.05,-5.06,,0.0
2026-06-19,NR,J&K(UT) & Ladakh(UT),2366.0,0.0,51.15,26.44,-0.58,,0.62
2026-06-19,NR,Punjab,15616.0,0.0,328.03,228.92,-1.99,,0.0
2026-06-19,NR,Railways_NR ISTS,224.0,0.0,4.67,3.8,0.87,,0.0
2026-06-19,NR,Rajasthan,15485.0,0.0,316.85,46.28,-12.03,,0.0
2026-06-19,NR,UP,30485.0,0.0,666.65,281.81,-0.14,,0.0
2026-06-19,NR,Uttarakhand,2986.0,0.0,61.14,39.31,0.5,,0.16
2026-06-19,SR,Andhra Pradesh,11459.0,0.0,244.35,61.08,-0.75,,0.0
2026-06-19,SR,Karnataka,16357.0,0.0,311.29,120.87,4.64,,0.0
2026-06-19,SR,Kerala,4775.0,0.0,89.91,74.83,0.35,,0.23
2026-06-19,SR,Puducherry,560.0,0.0,11.28,11.08,-0.22,,0.0
2026-06-19,SR,Tamil Nadu,19935.0,0.0,417.01,209.73,-3.58,,0.0
2026-06-19,SR,Telangana,12685.0,0.0,251.98,122.7,0.37,,0.0
2026-06-19,WR,AMNSIL,849.0,0.0,18.2,8.3,0.4,,0.0
2026-06-19,WR,BALCO,710.0,0.0,16.9,17.1,-0.2,,0.0
2026-06-19,WR,Chhattisgarh,5460.0,0.0,123.4,70.4,-0.1,,0.2
2026-06-19,WR,DNHDDPDCL,1397.0,0.0,32.4,32.0,0.4,,0.0
2026-06-19,WR,Goa,803.0,0.0,17.3,17.0,0.0,,0.27
2026-06-19,WR,Gujarat,25464.0,0.0,546.4,173.8,-6.5,,0.0
2026-06-19,WR,MP,12661.0,0.0,288.9,153.6,0.0,,0.0
2026-06-19,WR,Maharashtra,30438.0,0.0,677.5,224.0,2.2,,0.57
2026-06-19,WR,RIL JAMNAGAR,276.0,0.0,6.4,6.5,-0.1,,0.0
2026-06-20,ER,Bihar,8735.0,0.0,182.77,157.34355,2.58,,0.3631
2026-06-20,ER,DVC,3059.0,0.0,68.43,-42.1406,-0.46,,0.0
2026-06-20,ER,Jharkhand,2383.0,0.0,51.9,39.70691,0.52,,0.0
2026-06-20,ER,Odisha,7161.0,0.0,144.7,55.62837,-0.46,,0.0
2026-06-20,ER,Railways_ER ISTS,37.0,0.0,0.24,0.24139,0.0,,0.0
2026-06-20,ER,Sikkim,92.0,0.0,1.55,1.45846,0.09,,0.0
2026-06-20,ER,West Bengal,11254.0,0.0,230.56,80.02499,-2.57,,0.0
2026-06-20,NER,Arunachal Pradesh,185.0,0.0,3.35,3.53,-0.34,,0.0
2026-06-20,NER,Assam,2401.0,0.0,46.46,39.78,0.16,,0.0
2026-06-20,NER,Manipur,247.0,0.0,3.7,3.58,0.12,,0.0
2026-06-20,NER,Meghalaya,374.0,0.0,6.53,1.64,-0.15,,0.0
2026-06-20,NER,Mizoram,156.0,0.0,2.28,1.93,-0.32,,0.0
2026-06-20,NER,Nagaland,193.0,0.0,3.06,3.13,-0.57,,0.0
2026-06-20,NER,Tripura,333.0,0.0,6.17,7.64,-0.01,,0.0
2026-06-20,NR,Bulk Consumer_NR ISTS,109.0,0.0,1.56,1.57,-0.01,,0.0
2026-06-20,NR,Chandigarh,357.0,0.0,7.32,7.3,0.02,,0.0
2026-06-20,NR,Delhi,7315.0,0.0,148.24,135.0,-2.3,,0.0
2026-06-20,NR,HP,1913.0,0.0,40.4,5.16,0.1,,0.0
2026-06-20,NR,Haryana,13508.0,0.0,275.42,208.93,-4.38,,0.0
2026-06-20,NR,J&K(UT) & Ladakh(UT),2496.0,0.0,50.64,27.88,-2.76,,0.8
2026-06-20,NR,Punjab,15797.0,0.0,343.16,235.45,0.06,,0.0
2026-06-20,NR,Railways_NR ISTS,224.0,0.0,4.65,3.83,0.82,,0.0
2026-06-20,NR,Rajasthan,15296.0,0.0,330.41,61.52,-10.03,,0.0
2026-06-20,NR,UP,30901.0,0.0,675.04,284.64,0.3,,0.0
2026-06-20,NR,Uttarakhand,3004.0,0.0,65.15,39.02,0.61,,0.0
2026-06-20,SR,Andhra Pradesh,11843.0,0.0,244.83,57.43,-1.19,,0.0
2026-06-20,SR,Karnataka,16267.0,0.0,304.06,127.25,3.26,,0.0
2026-06-20,SR,Kerala,4844.0,0.0,89.33,71.11,2.59,,0.0
2026-06-20,SR,Puducherry,518.0,0.0,11.09,11.13,-0.35,,0.0
2026-06-20,SR,Tamil Nadu,18969.0,0.0,403.44,204.72,-2.49,,0.0
2026-06-20,SR,Telangana,12671.0,0.0,252.13,115.71,1.59,,0.0
2026-06-20,WR,AMNSIL,902.0,0.0,20.2,10.1,-0.2,,0.0
2026-06-20,WR,BALCO,711.0,0.0,17.0,17.1,-0.1,,0.0
2026-06-20,WR,Chhattisgarh,5845.0,0.0,125.7,72.6,0.2,,0.0
2026-06-20,WR,DNHDDPDCL,1418.0,0.0,32.5,31.9,0.6,,0.0
2026-06-20,WR,Goa,795.0,5.0,17.3,16.9,0.1,,0.14
2026-06-20,WR,Gujarat,26229.0,0.0,553.8,179.8,-5.7,,0.0
2026-06-20,WR,MP,12902.0,0.0,290.8,159.5,0.0,,0.0
2026-06-20,WR,Maharashtra,31273.0,0.0,678.9,228.6,3.3,,5.15
2026-06-20,WR,RIL JAMNAGAR,278.0,0.0,6.4,6.5,-0.1,,0.0
2026-06-21,ER,Bihar,8602.0,0.0,184.61,162.32656,-0.22,,0.14642
2026-06-21,ER,DVC,3051.0,0.0,68.83,-39.23787,0.84,,0.0
2026-06-21,ER,Jharkhand,2329.0,0.0,49.21,40.10883,-2.64,,0.0
2026-06-21,ER,Odisha,6972.0,0.0,145.92,71.23077,0.07,,0.0
2026-06-21,ER,Railways_ER ISTS,25.0,0.0,0.21,0.17981,0.03,,0.0
2026-06-21,ER,Sikkim,82.0,0.0,1.26,1.25017,0.01,,0.0
2026-06-21,ER,West Bengal,10866.0,0.0,215.8,73.82295,-3.74,,0.0
2026-06-21,NER,Arunachal Pradesh,180.0,0.0,3.29,3.71,-0.57,,0.0
2026-06-21,NER,Assam,2198.0,0.0,41.86,34.56,0.44,,0.0
2026-06-21,NER,Manipur,245.0,0.0,3.63,3.75,-0.12,,0.0
2026-06-21,NER,Meghalaya,325.0,0.0,5.56,1.57,-0.08,,0.0
2026-06-21,NER,Mizoram,127.0,0.0,2.07,1.76,-0.35,,0.0
2026-06-21,NER,Nagaland,178.0,0.0,2.86,2.97,-0.61,,0.0
2026-06-21,NER,Tripura,295.0,0.0,5.73,7.25,0.18,,0.0
2026-06-21,NR,Bulk Consumer_NR ISTS,110.0,0.0,1.57,1.49,0.08,,0.0
2026-06-21,NR,Chandigarh,359.0,0.0,6.83,6.94,-0.11,,0.0
2026-06-21,NR,Delhi,7312.0,0.0,140.07,128.18,-1.92,,0.0
2026-06-21,NR,HP,1711.0,0.0,37.07,0.48,-0.79,,0.0
2026-06-21,NR,Haryana,11910.0,0.0,255.18,203.87,-5.23,,0.0
2026-06-21,NR,J&K(UT) & Ladakh(UT),2466.0,0.0,51.07,27.43,-1.71,,0.0
2026-06-21,NR,Punjab,15484.0,0.0,329.23,229.07,-3.24,,0.0
2026-06-21,NR,Railways_NR ISTS,229.0,0.0,4.72,4.11,0.61,,0.0
2026-06-21,NR,Rajasthan,14887.0,0.0,308.45,38.67,-14.34,,0.0
2026-06-21,NR,UP,31642.0,0.0,678.83,297.42,-0.79,,0.0
2026-06-21,NR,Uttarakhand,2739.0,0.0,56.83,36.98,-0.38,,0.0
2026-06-21,SR,Andhra Pradesh,11210.0,0.0,242.93,64.18,1.07,,0.0
2026-06-21,SR,Karnataka,15117.0,0.0,290.61,101.76,1.71,,0.0
2026-06-21,SR,Kerala,4266.0,0.0,83.03,75.15,-0.44,,0.0
